Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/06/27, 02:46:29, -7.167048, 72.401596, 1.60,  47196.00, 348, 0, 3670.37, 1
2016/06/27, 02:51:28, -7.138242, 72.396317, 1.91,  45504.00, 313, 0, 3255.60, 1
2016/06/27, 02:56:27, -7.109537, 72.400604, 2.13,  54756.00, 353, 0, 3226.71, 1
2016/06/27, 03:01:30, -7.085362, 72.409973, -2.00,  42156.00, 69, 0, 2880.07, 1
2016/06/27, 03:06:30, -7.059559, 72.421028, -0.38,  43416.00, 24, 0, 3117.73, 1
2016/06/27, 03:11:31, -7.036633, 72.434814, -3.72,  45828.00, 350, 0, 2968.70, 1
2016/06/27, 03:16:31, -7.008745, 72.442215, -9.57,  43956.00, 1, 0, 3206.77, 1
2016/06/27, 03:21:32, -7.011127, 72.437325, -1.62,  38916.00, 105, 0, 601.17, 1
2016/06/27, 03:26:32, -7.013942, 72.434792, -0.90,  8424.00, 201, 0, 419.67, 1
2016/06/27, 03:31:32, -7.013536, 72.432579, -2.97,  48996.00, 335, 0, 248.37, 1
2016/06/27, 03:36:33, -6.986651, 72.440575, -1.46,  39420.00, 24, 0, 3117.01, 1
2016/06/27, 03:41:54, -6.977454, 72.461037, 1.73,  0.00, 0, 0, 2479.15, 1
2016/06/27, 03:46:54, -6.977510, 72.455650, -0.75,  52380.00, 289, 0, 594.60, 
2016/06/27, 03:51:54, -6.981098, 72.462418, 6.45,  60768.00, 353, 0, 846.86, 1
2016/06/27, 03:56:58, -6.982773, 72.466759, 6.00,  2844.00, 43, 0, 514.05, 1
2016/06/27, 04:02:01, -6.985904, 72.461540, 7.46,  28080.00, 44, 0, 673.06, 1
2016/06/27, 04:07:31, -6.989812, 72.463058, -2.43,  936.00, 108, 0, 465.73, 1
2016/06/27, 04:12:30, -6.992009, 72.459152, -0.31,  36036.00, 271, 0, 495.51, 1
2016/06/27, 04:17:29, -6.993987, 72.460320, -3.95,  2736.00, 251, 0, 254.94, 1
2016/06/27, 04:22:28, -6.997730, 72.461472, -5.98,  25560.00, 163, 0, 435.19, 1
2016/06/27, 04:27:27, -7.000416, 72.466888, -5.57,  40176.00, 329, 0, 668.21, 1
2016/06/27, 04:32:31, -7.001339, 72.471848, -7.71,  19368.00, 170, 0, 556.95, 1
2016/06/27, 04:37:29, -7.006567, 72.476646, 1.45,  30096.00, 244, 0, 786.35, 1
2016/06/27, 04:42:28, -7.002986, 72.482231, 0.39,  31500.00, 63, 0, 733.82, 1
2016/06/27, 04:47:27, -7.000546, 72.485550, -7.42,  14940.00, 15, 0, 455.84, 1
2016/06/27, 04:52:26, -6.997773, 72.495277, 0.20,  33660.00, 93, 0, 1116.94, 1
2016/06/27, 04:57:24, -6.997349, 72.500298, 1.57,  38772.00, 25, 0, 556.15, 1
2016/06/27, 05:02:32, -6.992723, 72.506966, -2.64,  29484.00, 133, 0, 897.88, 1
2016/06/27, 05:07:55, -6.988711, 72.514565, 59.17,  1584.00, 285, 0, 949.96, 1
2016/06/27, 05:13:18, -6.983397, 72.520500, -1.52,  36072.00, 24, 0, 882.17, 1
2016/06/27, 05:18:39, -6.978344, 72.520515, 1.43,  38484.00, 232, 0, 561.87, 1
2016/06/27, 05:24:01, -6.978788, 72.518143, 11.05,  2016.00, 199, 0, 266.41, 1
2016/06/27, 05:29:30, -6.978093, 72.517609, -4.72,  936.00, 343, 0, 97.19, 1
2016/06/27, 05:34:58, -6.978704, 72.532425, -6.38,  1404.00, 123, 0, 1636.67, 
2016/06/27, 05:40:27, -6.978221, 72.532425, -24.88,  1332.00, 97, 0, 53.71, 1
2016/06/27, 05:45:52, -6.987152, 72.535255, -9.90,  0.00, 56, 0, 1041.04, 1
2016/06/27, 05:51:17, -6.986935, 72.536682, 0.94,  37332.00, 87, 0, 159.33, 1
2016/06/27, 05:56:45, -6.987076, 72.540474, 0.32,  3060.00, 329, 0, 418.81, 1
2016/06/27, 06:02:03, -6.978702, 72.544189, -4.78,  43092.00, 10, 0, 1017.43, 1
2016/06/27, 06:07:02, -6.956485, 72.559395, 0.41,  35352.00, 99, 0, 2986.60, 1
2016/06/27, 06:12:02, -6.946543, 72.589943, 3.25,  54036.00, 89, 0, 3548.42, 1
2016/06/27, 06:17:02, -6.945074, 72.599220, 9.91,  23868.00, 156, 0, 1036.93, 1
2016/06/27, 06:22:03, -6.946671, 72.603157, 1.84,  30276.00, 140, 0, 469.44, 1
2016/06/27, 06:27:03, -6.946195, 72.609413, -9.06,  30600.00, 102, 0, 692.55, 1
2016/06/27, 06:32:03, -6.946357, 72.614769, 10.67,  26208.00, 79, 0, 591.46, 1
2016/06/27, 06:37:02, -6.953601, 72.615364, 6.76,  27864.00, 93, 0, 808.17, 1
2016/06/27, 06:42:01, -6.950980, 72.620888, -1.90,  34668.00, 168, 0, 675.80, 1
2016/06/27, 06:47:01, -6.957189, 72.622925, -3.13,  28224.00, 149, 0, 726.10, 1
2016/06/27, 06:52:01, -6.961722, 72.625244, 0.52,  30312.00, 256, 0, 565.31, 1
2016/06/27, 06:57:02, -6.968630, 72.626236, -5.78,  23652.00, 85, 0, 775.90, 1
2016/06/27, 07:25:40, -6.968630, 72.626236, -5.78,  23652.00, 85, 0, 0.00, 1
2016/06/27, 07:36:35, -6.985498, 72.648529, -1.62,  40356.00, 251, 0, 3093.89, 1
2016/06/27, 07:41:36, -6.989253, 72.652245, -1.29,  35280.00, 157, 0, 585.27, 1
2016/06/27, 07:46:37, -6.984322, 72.657867, -1.49,  60372.00, 318, 0, 828.04, 1
2016/06/27, 07:51:38, -6.987042, 72.663635, -2.60,  28008.00, 124, 0, 704.80, 1
2016/06/27, 07:56:43, -6.987769, 72.670425, -4.84,  32616.00, 114, 0, 753.75, 1
2016/06/27, 08:01:46, -6.987602, 72.674370, 4.56,  19728.00, 119, 0, 435.80, 1
2016/06/27, 08:06:47, -6.981463, 72.677460, 5.31,  24516.00, 169, 0, 763.08, 1
2016/06/27, 08:11:48, -6.976284, 72.677658, -21.17,  44784.00, 326, 0, 576.29, 1
2016/06/27, 08:16:49, -6.970978, 72.678772, -5.75,  41832.00, 318, 0, 602.68, 1
2016/06/27, 08:21:50, -6.965683, 72.678421, -11.87,  35820.00, 152, 0, 590.05, 1
2016/06/27, 08:27:12, -6.964862, 72.680862, -31.20,  0.00, 45, 0, 284.47, 1
2016/06/27, 08:32:18, -6.963845, 72.680817, 40.91,  0.00, 31, 0, 113.19, 
2016/06/27, 08:37:20, -6.977227, 72.685577, -8.71,  43128.00, 153, 0, 1578.04, 1
2016/06/27, 08:42:21, -7.002112, 72.688072, -17.34,  64404.00, 332, 0, 2780.75, 1
2016/06/27, 08:47:22, -6.998676, 72.699913, 24.41,  44028.00, 96, 0, 1361.55, 1
2016/06/27, 08:52:23, -6.996021, 72.707878, 45.41,  31644.00, 92, 0, 927.32, 1
2016/06/27, 08:57:24, -6.993799, 72.710457, 31.11,  29880.00, 97, 0, 376.91, 1
2016/06/27, 09:02:31, -6.988508, 72.713631, 3.29,  28548.00, 59, 0, 684.73, 1
2016/06/27, 09:07:43, -6.986777, 72.715729, 4.33,  5076.00, 271, 0, 301.11, 1
2016/06/27, 09:12:44, -6.979874, 72.707726, 38.75,  19584.00, 129, 0, 1170.21, 1
2016/06/27, 09:17:44, -6.974355, 72.702988, -93.58,  10008.00, 100, 0, 806.27, 1
2016/06/27, 09:22:43, -6.969092, 72.702385, -124.21,  56016.00, 299, 0, 588.99, 1
2016/06/27, 09:27:44, -6.962045, 72.698349, -12.85,  41076.00, 260, 0, 901.36, 1
2016/06/27, 09:32:44, -6.962187, 72.701630, -10.62,  25056.00, 146, 0, 362.48, 1
2016/06/27, 09:37:46, -6.958818, 72.705345, -6.02,  46116.00, 350, 0, 555.40, 1
2016/06/27, 09:42:47, -6.952198, 72.700920, -19.78,  23472.00, 207, 0, 883.41, 1
2016/06/27, 09:47:51, -6.946956, 72.702042, -5.48,  35784.00, 92, 0, 595.90, 1
2016/06/27, 09:52:51, -6.941543, 72.696053, -28.63,  20484.00, 92, 0, 894.03, 1
2016/06/27, 09:57:56, -6.932578, 72.698051, -10.98,  53532.00, 37, 0, 1020.97, 1
2016/06/27, 10:03:20, -6.932578, 72.698051, -10.98,  53532.00, 37, 0, 0.00, 1
2016/06/27, 10:09:18, -6.927761, 72.699211, -65.66,  37296.00, 133, 0, 550.72, 
2016/06/27, 10:16:47, -6.927761, 72.699211, -65.66,  37296.00, 133, 0, 0.00, 1
2016/06/27, 10:28:17, -6.899781, 72.684464, -65.24,  0.00, 0, 0, 3511.37, 1
2016/06/27, 10:41:55, -6.879416, 72.676178, -65.56,  0.00, 0, 0, 2442.25, 
2016/06/27, 10:57:43, -6.868827, 72.675026, -6.60,  34560.00, 330, 0, 1184.29, 1
2016/06/27, 11:14:33, -6.848212, 72.677475, -64.91,  41544.00, 221, 0, 2308.17, 1
2016/06/27, 11:31:56, -6.838829, 72.661522, -6.99,  16380.00, 169, 0, 2047.09, 1
2016/06/27, 11:36:30, -6.832162, 72.654282, -10.10,  66096.00, 289, 0, 1090.19, 1
2016/06/27, 11:41:44, -6.844559, 72.621986, -64.53,  55656.00, 273, 0, 3822.79, 1
2016/06/27, 11:54:14, -6.832959, 72.618446, -65.01,  31968.00, 122, 0, 1347.77, 1
2016/06/27, 12:09:45, -6.807574, 72.635933, -65.04,  27432.00, 217, 0, 3419.82, 1
2016/06/27, 13:20:12, -6.807574, 72.635933, -65.04,  27432.00, 217, 0, 0.00, 
2016/06/27, 13:38:04, -6.819057, 72.574364, -3.73,  42660.00, 206, 0, 6916.69, 1
2016/06/27, 13:43:05, -6.846467, 72.568832, -9.41,  47268.00, 211, 0, 3108.45, 1
2016/06/27, 13:48:06, -6.877152, 72.561775, -4.87,  40356.00, 167, 0, 3499.83, 1
2016/06/27, 13:53:08, -6.907472, 72.556473, -10.67,  39096.00, 204, 0, 3421.86, 1
2016/06/27, 13:58:10, -6.934234, 72.546570, -4.52,  32004.00, 186, 0, 3170.23, 1
2016/06/27, 14:03:16, -6.962404, 72.528587, -5.78,  37188.00, 146, 0, 3708.32, 1
2016/06/27, 14:08:20, -6.989761, 72.515739, -30.77,  53100.00, 218, 0, 3356.25, 1
2016/06/27, 14:13:22, -7.017527, 72.503944, -113.37,  52452.00, 241, 0, 3350.65, 1
2016/06/27, 14:18:24, -7.047593, 72.491608, -14.95,  34668.00, 180, 0, 3609.74, 1
2016/06/27, 14:23:26, -7.075353, 72.478241, -1.99,  55836.00, 225, 0, 3421.11, 1
2016/06/27, 14:28:29, -7.103424, 72.466408, -0.90,  30708.00, 174, 0, 3383.45, 1
2016/06/27, 14:33:32, -7.130989, 72.459221, -0.95,  47772.00, 208, 0, 3166.01, 1
2016/06/27, 14:38:35, -7.157801, 72.450317, 4.38,  37116.00, 219, 0, 3139.04, 1
2016/06/27, 14:43:38, -7.181623, 72.435074, -2.77,  45648.00, 221, 0, 3137.62, 1
2016/06/27, 14:48:41, -7.205943, 72.426811, -3.24,  29016.00, 174, 0, 2853.77, 1
2016/06/27, 14:53:45, -7.229121, 72.428436, -7.77,  27468.00, 151, 0, 2583.50, 1
2016/06/27, 14:58:51, -7.239371, 72.436638, 1.06,  0.00, 49, 0, 1455.20, 1
2016/06/27, 15:04:33, -7.239363, 72.436684, -0.40,  72.00, 150, 0, 5.15, 
2016/06/27, 15:09:33, -7.239355, 72.436684, -5.43,  216.00, 36, 0, 0.89, 
2016/06/27, 15:14:35, -7.239347, 72.436668, -2.80,  0.00, 226, 0, 1.98, 
2016/06/27, 15:19:36, -7.239347, 72.436684, 1.09,  0.00, 251, 0, 1.76, 
2016/06/27, 15:24:37, -7.239307, 72.436676, -4.19,  0.00, 59, 0, 4.53, 
2016/06/27, 15:29:38, -7.239368, 72.436684, -0.86,  0.00, 353, 0, 6.84, 
2016/06/27, 15:34:42, -7.239430, 72.436684, -3.32,  0.00, 122, 0, 6.89, 
2016/06/27, 15:39:43, -7.239319, 72.436676, 1.54,  0.00, 347, 0, 12.37, 
2016/06/27, 15:44:43, -7.239330, 72.436661, 1.86,  216.00, 321, 0, 2.06, 
2016/06/27, 15:49:44, -7.239337, 72.436668, -0.37,  144.00, 91, 0, 1.10, 
2016/06/27, 15:54:44, -7.239357, 72.436737, -13.91,  972.00, 204, 0, 7.93, 
2016/06/27, 15:59:44, -7.239377, 72.436646, 13.26,  468.00, 348, 0, 10.28, 
2016/06/27, 16:04:57, -7.239285, 72.436630, 32.84,  0.00, 189, 0, 10.38, 
2016/06/27, 16:10:13, -7.239311, 72.436722, -28.49,  396.00, 56, 0, 10.55, 
2016/06/27, 16:15:33, -7.239322, 72.436707, -8.76,  72.00, 22, 0, 2.06, 
2016/06/27, 16:20:52, -7.239324, 72.436676, 14.44,  0.00, 269, 0, 3.43, 
2016/06/27, 16:26:10, -7.239351, 72.436691, 0.83,  0.00, 116, 0, 3.43, 
2016/06/27, 16:31:27, -7.239314, 72.436653, 20.21,  0.00, 77, 0, 5.87, 
2016/06/27, 16:36:44, -7.239380, 72.436676, -17.16,  0.00, 115, 0, 7.77, 
2016/06/27, 16:42:01, -7.239479, 72.436752, -51.87,  0.00, 147, 0, 13.84, 
2016/06/27, 16:47:18, -7.239389, 72.436722, -36.02,  0.00, 140, 0, 10.54, 
2016/06/27, 16:52:35, -7.239423, 72.436684, 36.37,  0.00, 63, 0, 5.64, 
2016/06/27, 16:57:55, -7.239362, 72.436729, -0.07,  144.00, 92, 0, 8.41, 
2016/06/27, 17:03:18, -7.239348, 72.436661, -11.07,  324.00, 69, 0, 7.66, 
2016/06/27, 17:08:40, -7.239393, 72.436668, 5.61,  216.00, 318, 0, 5.06, 
2016/06/27, 17:14:32, -7.239324, 72.436668, -10.83,  72.00, 9, 0, 7.67, 
2016/06/27, 17:19:49, -7.239362, 72.436638, 4.89,  108.00, 76, 0, 5.37, 
2016/06/27, 17:25:14, -7.239360, 72.436714, -12.33,  0.00, 98, 0, 8.39, 
2016/06/27, 17:30:35, -7.239291, 72.436745, 3.53,  0.00, 249, 0, 8.40, 
2016/06/27, 17:36:20, -7.239290, 72.436691, 7.51,  2736.00, 0, 0, 5.96, 
2016/06/27, 17:41:41, -7.239295, 72.436684, -1.36,  72.00, 44, 0, 0.95, 
2016/06/27, 17:46:58, -7.239392, 72.436691, 0.05,  0.00, 321, 0, 10.81, 
2016/06/27, 17:52:18, -7.239393, 72.436668, -8.76,  828.00, 359, 0, 2.54, 
2016/06/27, 17:57:44, -7.239394, 72.436661, -13.34,  0.00, 105, 0, 0.78, 
2016/06/27, 18:03:13, -7.239380, 72.436668, -7.63,  144.00, 43, 0, 1.74, 
2016/06/27, 18:08:34, -7.239314, 72.436668, 7.80,  1764.00, 185, 0, 7.34, 
2016/06/27, 18:13:58, -7.239295, 72.436691, 7.45,  0.00, 183, 0, 3.30, 
2016/06/27, 18:19:18, -7.239367, 72.436615, -26.29,  612.00, 190, 0, 11.59, 
2016/06/27, 18:24:42, -7.239385, 72.436646, -5.08,  0.00, 39, 0, 3.96, 
2016/06/27, 18:30:12, -7.239334, 72.436707, -2.60,  0.00, 215, 0, 8.80, 
2016/06/27, 18:36:02, -7.239342, 72.436699, -5.91,  72.00, 204, 0, 1.25, 
2016/06/27, 18:42:16, -7.239359, 72.436661, -1.40,  36.00, 221, 0, 4.60, 
2016/06/27, 18:47:32, -7.239291, 72.436699, -10.94,  0.00, 332, 0, 8.65, 
2016/06/27, 18:52:47, -7.239350, 72.436653, -3.89,  1764.00, 38, 0, 8.29, 
2016/06/27, 18:58:03, -7.239256, 72.436684, -17.13,  0.00, 180, 0, 11.00, 
2016/06/27, 19:03:10, -7.239815, 72.436661, 72.51,  1584.00, 21, 0, 62.21, 
2016/06/27, 19:08:10, -7.239347, 72.436646, -6.46,  0.00, 15, 0, 52.07, 
2016/06/27, 19:13:09, -7.239334, 72.436699, -10.95,  2952.00, 335, 0, 6.02, 
2016/06/27, 19:18:08, -7.240024, 72.436165, 122.82,  540.00, 15, 0, 96.73, 
2016/06/27, 19:23:08, -7.239296, 72.436653, -14.13,  0.00, 152, 0, 97.21, 
2016/06/27, 19:28:08, -7.239321, 72.436668, -8.92,  0.00, 112, 0, 3.24, 
2016/06/27, 19:33:07, -7.239476, 72.436562, 32.25,  1080.00, 185, 0, 20.83, 
2016/06/27, 19:38:07, -7.239292, 72.436623, -17.46,  0.00, 23, 0, 21.54, 
2016/06/27, 19:43:07, -7.239261, 72.436653, -28.73,  0.00, 26, 0, 4.78, 
2016/06/27, 19:48:10, -7.239359, 72.436668, 3.61,  648.00, 344, 0, 11.02, 
2016/06/27, 19:53:09, -7.239300, 72.436615, -12.05,  0.00, 111, 0, 8.79, 
2016/06/27, 19:58:07, -7.239266, 72.436729, -14.82,  144.00, 269, 0, 13.13, 
2016/06/27, 20:03:11, -7.239246, 72.436943, 38.68,  0.00, 6, 0, 23.71, 
2016/06/27, 20:08:10, -7.239487, 72.436768, 60.06,  0.00, 13, 0, 33.03, 
2016/06/27, 20:13:09, -7.239371, 72.436729, 2.92,  720.00, 153, 0, 13.60, 
2016/06/27, 20:18:12, -7.239342, 72.436691, -3.36,  108.00, 50, 0, 5.29, 
2016/06/27, 20:23:13, -7.239443, 72.436729, 1.86,  1008.00, 286, 0, 11.99, 
2016/06/27, 20:28:14, -7.239359, 72.436653, -0.29,  360.00, 320, 0, 12.55, 
2016/06/27, 20:33:17, -7.239389, 72.436523, 31.39,  1836.00, 312, 0, 14.72, 
2016/06/27, 20:38:45, -7.239329, 72.436729, -16.91,  432.00, 73, 0, 23.68, 
2016/06/27, 20:44:12, -7.239343, 72.436508, 44.40,  1620.00, 245, 0, 24.43, 
2016/06/27, 20:50:49, -7.239347, 72.436638, 1.28,  144.00, 58, 0, 14.35, 
2016/06/27, 20:58:37, -7.239399, 72.436630, 4.02,  0.00, 23, 0, 5.85, 
2016/06/27, 21:03:48, -7.239295, 72.436684, -8.47,  0.00, 26, 0, 13.01, 
2016/06/27, 21:08:53, -7.239359, 72.436661, 1.71,  0.00, 21, 0, 7.56, 
2016/06/27, 21:13:54, -7.239330, 72.436676, -9.94,  0.00, 24, 0, 3.62, 
2016/06/27, 21:18:59, -7.239172, 72.436752, -37.42,  0.00, 33, 0, 19.47, 
2016/06/27, 21:24:04, -7.239234, 72.436684, -18.87,  0.00, 187, 0, 10.19, 
2016/06/27, 21:29:10, -7.239200, 72.436676, -25.20,  0.00, 32, 0, 3.88, 
2016/06/27, 21:34:14, -7.239279, 72.436646, -3.00,  0.00, 1, 0, 9.39, 
2016/06/27, 21:39:21, -7.239634, 72.436653, 71.78,  10512.00, 8, 0, 39.48, 
2016/06/27, 21:44:22, -7.239652, 72.435150, 8.38,  59940.00, 275, 0, 165.81, 1
2016/06/27, 21:49:24, -7.238526, 72.434792, 6.86,  0.00, 318, 0, 131.29, 1
2016/06/27, 21:54:28, -7.238469, 72.434761, -11.76,  0.00, 269, 0, 7.20, 
2016/06/27, 21:59:33, -7.238539, 72.434708, 6.40,  0.00, 23, 0, 9.73, 
2016/06/27, 22:04:42, -7.238494, 72.434692, -16.34,  0.00, 121, 0, 5.31, 
2016/06/27, 22:09:47, -7.238533, 72.434738, -2.56,  0.00, 344, 0, 6.67, 
2016/06/27, 22:14:53, -7.238473, 72.434837, -3.21,  0.00, 255, 0, 12.80, 
2016/06/27, 22:20:20, -7.238511, 72.434692, 8.49,  180.00, 345, 0, 16.54, 
2016/06/27, 22:25:25, -7.238537, 72.434746, -11.29,  432.00, 281, 0, 6.62, 
2016/06/27, 22:30:51, -7.238513, 72.434685, 7.74,  108.00, 6, 0, 7.24, 
2016/06/27, 22:36:50, -7.238540, 72.434700, 7.99,  108.00, 38, 0, 3.43, 
2016/06/27, 22:44:01, -7.238527, 72.434700, -0.84,  1764.00, 276, 0, 1.45, 
2016/06/27, 22:50:57, -7.238524, 72.434731, 15.33,  0.00, 269, 0, 3.44, 
2016/06/27, 22:56:33, -7.238547, 72.434662, -8.16,  7272.00, 11, 0, 8.03, 
2016/06/27, 23:04:29, -7.238507, 72.434662, -3.17,  108.00, 0, 0, 4.45, 
2016/06/27, 23:09:33, -7.238503, 72.434639, 13.74,  144.00, 175, 0, 2.58, 
2016/06/27, 23:14:38, -7.238479, 72.434593, 69.60,  2124.00, 134, 0, 5.73, 
2016/06/27, 23:19:47, -7.238503, 72.434731, -16.52,  0.00, 100, 0, 15.45, 
2016/06/27, 23:24:51, -7.238529, 72.434662, 7.06,  0.00, 129, 0, 8.14, 
2016/06/27, 23:29:54, -7.238563, 72.434677, 17.64,  792.00, 83, 0, 4.13, 
2016/06/27, 23:34:58, -7.238527, 72.434662, 9.56,  108.00, 74, 0, 4.33, 
2016/06/27, 23:39:57, -7.238521, 72.434677, -3.83,  252.00, 127, 0, 1.78, 
2016/06/27, 23:45:01, -7.238579, 72.434631, 26.54,  108.00, 121, 0, 8.21, 
2016/06/27, 23:50:03, -7.238524, 72.434669, 1.55,  720.00, 267, 0, 7.41, 
2016/06/27, 23:55:08, -7.238535, 72.434700, -10.21,  864.00, 97, -4, 3.63, 1
2016/06/28, 00:00:15, -7.238491, 72.434753, -28.93,  936.00, 211, -2, 0.00, 1
2016/06/28, 00:05:18, -7.238514, 72.434647, 9.99,  1512.00, 232, 0, 11.97, 1
2016/06/28, 00:10:23, -7.238502, 72.434784, -44.91,  216.00, 71, 0, 15.17, 
2016/06/28, 00:15:27, -7.238459, 72.434868, -84.28,  0.00, 77, 0, 10.43, 
2016/06/28, 00:20:32, -7.238629, 72.434715, 60.89,  0.00, 50, 0, 25.34, 
2016/06/28, 00:25:38, -7.238723, 72.434891, 108.84,  0.00, 87, 0, 22.05, 
2016/06/28, 00:30:41, -7.238711, 72.434883, 105.83,  0.00, 84, 0, 1.60, 
2016/06/28, 00:35:45, -7.238598, 72.434814, 62.08,  0.00, 107, 0, 14.69, 
2016/06/28, 00:40:51, -7.238459, 72.434464, -92.25,  0.00, 73, 0, 41.59, 
2016/06/28, 00:45:57, -7.238500, 72.434624, -25.92,  0.00, 334, 0, 18.23, 
2016/06/28, 00:51:05, -7.238483, 72.434494, -9.99,  0.00, 110, 0, 14.46, 
2016/06/28, 00:56:08, -7.238516, 72.434784, 12.76,  828.00, 297, 0, 32.20, 
2016/06/28, 01:01:37, -7.238517, 72.434708, -0.88,  0.00, 319, 0, 8.38, 
2016/06/28, 01:06:37, -7.238498, 72.434753, -11.73,  1188.00, 315, 0, 5.39, 
2016/06/28, 01:11:41, -7.238557, 72.434776, 18.12,  0.00, 327, 0, 7.03, 
2016/06/28, 01:16:46, -7.238530, 72.434753, 1.61,  0.00, 35, 0, 3.93, 
2016/06/28, 01:21:53, -7.238529, 72.434692, 36.07,  0.00, 312, 0, 6.73, 
2016/06/28, 01:27:18, -7.238533, 72.434647, -28.50,  1728.00, 328, 0, 4.98, 
2016/06/28, 01:32:26, -7.238574, 72.434769, 16.32,  0.00, 311, 0, 14.21, 
2016/06/28, 01:37:51, -7.238686, 72.434853, 36.53,  468.00, 324, 0, 15.52, 
2016/06/28, 01:44:05, -7.238562, 72.434746, -6.17,  180.00, 2, 0, 18.15, 
2016/06/28, 01:50:45, -7.238574, 72.434792, -35.06,  612.00, 104, 0, 5.25, 
2016/06/28, 01:55:50, -7.238569, 72.434761, -5.20,  0.00, 26, 0, 3.46, 
2016/06/28, 02:01:01, -7.238589, 72.434776, -40.42,  0.00, 299, 0, 2.77, 
2016/06/28, 02:06:08, -7.238592, 72.434738, -30.75,  0.00, 307, 0, 4.20, 
2016/06/28, 02:11:13, -7.238549, 72.434723, -11.79,  0.00, 323, 0, 5.06, 
2016/06/28, 02:16:19, -7.238523, 72.434738, 24.62,  0.00, 329, 0, 3.33, 
2016/06/28, 02:21:30, -7.238452, 72.434593, 50.52,  0.00, 83, 0, 17.84, 
2016/06/28, 02:26:34, -7.238381, 72.434570, 75.48,  0.00, 54, 0, 8.29, 
2016/06/28, 02:31:42, -7.238446, 72.434509, 68.51,  0.00, 293, 0, 9.88, 
2016/06/28, 02:36:49, -7.238537, 72.434647, 7.46,  0.00, 234, 0, 18.28, 
2016/06/28, 02:41:58, -7.238745, 72.434784, -90.46,  0.00, 239, 0, 27.63, 
2016/06/28, 02:47:26, -7.238528, 72.434624, 6.15,  1548.00, 59, 0, 29.90, 
2016/06/28, 02:53:23, -7.238542, 72.434814, -16.96,  36.00, 260, 0, 21.02, 
2016/06/28, 03:00:59, -7.238542, 72.434837, -25.80,  0.00, 273, 0, 2.54, 
2016/06/28, 03:06:18, -7.238572, 72.434402, 74.17,  144.00, 245, 0, 48.10, 1
2016/06/28, 03:12:58, -7.238756, 72.433739, 175.89,  0.00, 146, 0, 75.94, 1
2016/06/28, 03:18:07, -7.238881, 72.432968, 261.41,  0.00, 303, 0, 86.18, 
2016/06/28, 03:23:15, -7.238862, 72.433365, 207.05,  0.00, 131, 0, 43.84, 
2016/06/28, 03:28:20, -7.238953, 72.432922, 232.43,  0.00, 277, 0, 49.90, 
2016/06/28, 03:33:26, -7.238898, 72.433426, 166.77,  0.00, 83, 0, 55.93, 
2016/06/28, 03:38:32, -7.238647, 72.434380, 36.90,  0.00, 83, 0, 108.87, 
2016/06/28, 03:43:38, -7.238534, 72.434761, 7.11,  4428.00, 270, 0, 43.87, 
2016/06/28, 03:48:44, -7.238554, 72.434654, 3.25,  0.00, 71, 0, 12.01, 
2016/06/28, 03:53:53, -7.238649, 72.434494, 24.74,  0.00, 71, 0, 20.57, 
2016/06/28, 03:58:59, -7.238521, 72.434860, -11.47,  0.00, 83, 0, 42.81, 
2016/06/28, 04:04:26, -7.238568, 72.434647, 9.50,  0.00, 62, 0, 24.07, 
2016/06/28, 04:09:57, -7.238509, 72.434807, -3.04,  0.00, 241, 0, 18.83, 
2016/06/28, 04:15:41, -7.238511, 72.434746, -5.52,  0.00, 193, 0, 6.73, 
2016/06/28, 04:21:09, -7.238468, 72.434937, -8.01,  0.00, 278, 0, 21.60, 
2016/06/28, 04:26:38, -7.238359, 72.435074, 1.65,  0.00, 249, 0, 19.37, 
2016/06/28, 04:32:22, -7.238172, 72.435272, 18.21,  4500.00, 220, 0, 30.16, 
2016/06/28, 04:38:06, -7.237899, 72.434509, -92.50,  288.00, 345, 0, 89.47, 
2016/06/28, 04:44:14, -7.238502, 72.434708, 6.35,  36.00, 146, 0, 70.55, 
2016/06/28, 04:49:43, -7.238580, 72.434669, 7.44,  504.00, 346, 0, 9.68, 1
2016/06/28, 04:55:08, -7.238546, 72.434731, 10.91,  0.00, 151, 0, 7.81, 1
2016/06/28, 05:01:10, -7.239000, 72.434837, 52.01,  0.00, 192, 0, 51.82, 
2016/06/28, 05:06:57, -7.238821, 72.434799, 25.73,  0.00, 294, 0, 20.34, 
2016/06/28, 05:12:13, -7.238581, 72.434853, -6.73,  0.00, 291, 0, 27.34, 
2016/06/28, 05:18:36, -7.238528, 72.434700, -16.16,  432.00, 84, 0, 17.88, 
2016/06/28, 05:26:51, -7.238530, 72.434601, -15.17,  0.00, 150, 0, 10.92, 
2016/06/28, 05:31:57, -7.238481, 72.434685, -5.89,  1296.00, 155, 0, 10.75, 
2016/06/28, 05:37:06, -7.238555, 72.434807, 35.88,  1836.00, 28, 0, 15.77, 
2016/06/28, 05:42:13, -7.238518, 72.434692, 2.72,  0.00, 153, 0, 13.34, 
2016/06/28, 05:47:21, -7.238456, 72.434822, 19.27,  0.00, 39, 0, 15.91, 
2016/06/28, 05:52:30, -7.238716, 72.434624, -18.37,  0.00, 174, 0, 36.23, 
2016/06/28, 05:57:38, -7.238478, 72.434692, -9.68,  0.00, 82, 0, 27.51, 
2016/06/28, 06:03:07, -7.238480, 72.434807, 38.72,  0.00, 199, 0, 12.69, 
