Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance
30/06/2016, 14:29:24,-7.238977,72.434891,5.74,720,73,0,10.58
30/06/2016, 14:34:35,-7.239013,72.434776,-7.66,432,119,0,13.30
30/06/2016, 14:39:42,-7.238918,72.435127,-4.21,0,225,0,40.13
30/06/2016, 14:44:47,-7.238859,72.435219,4.39,3600,76,0,12.08
30/06/2016, 14:49:54,-7.238928,72.434837,29.35,0,70,0,42.83
30/06/2016, 14:54:59,-7.238959,72.43486,32.9,432,295,0,4.28
30/06/2016, 15:00:33,-7.238841,72.43512,22.22,288,191,0,31.54
30/06/2016, 15:05:37,-7.238954,72.435028,2.91,504,102,0,16.15
30/06/2016, 15:10:41,-7.238921,72.43502,1.48,396,225,0,3.77
30/06/2016, 15:15:45,-7.238892,72.435097,32.24,1116,108,0,9.09
30/06/2016, 15:20:48,-7.238924,72.435005,-9.18,0,0,0,10.75
30/06/2016, 15:25:51,-7.238939,72.435036,-22.1,0,0,0,3.80
30/06/2016, 15:30:54,-7.238955,72.435036,-37.88,0,0,0,1.78
30/06/2016, 15:35:57,-7.238904,72.434929,-17.5,0,0,0,13.09
30/06/2016, 15:41:00,-7.238847,72.434944,-2.77,0,0,0,6.55
30/06/2016, 15:46:06,-7.238921,72.434921,-10.98,468,253,0,8.61
30/06/2016, 15:51:11,-7.238953,72.434975,-3.32,684,157,0,6.94
30/06/2016, 15:56:15,-7.238915,72.434814,5.22,1116,85,0,18.26
30/06/2016, 16:01:22,-7.238941,72.434845,11.45,252,223,0,4.48
30/06/2016, 16:06:31,-7.238864,72.43486,-13.95,432,330,0,8.72
30/06/2016, 16:11:38,-7.238894,72.434959,14.15,792,201,0,11.42
30/06/2016, 16:16:47,-7.238929,72.434982,19.69,612,295,0,4.65
30/06/2016, 16:21:55,-7.238904,72.435013,-6.63,432,300,0,4.41
30/06/2016, 16:27:03,-7.23889,72.434959,-22.54,0,0,0,6.16
30/06/2016, 16:32:10,-7.238885,72.434998,-19.76,396,225,0,4.34
30/06/2016, 16:37:19,-7.238932,72.435013,-32.49,792,235,0,5.48
30/06/2016, 16:42:26,-7.238936,72.43499,-13.04,756,105,0,2.58
30/06/2016, 16:47:33,-7.23889,72.434967,-24.97,1404,93,0,5.71
30/06/2016, 16:52:41,-7.238862,72.435043,-15.62,576,227,0,8.94
30/06/2016, 16:57:51,-7.238877,72.434982,-2.39,2484,87,0,6.93
30/06/2016, 17:03:27,-7.23891,72.434875,-33.89,2556,330,0,12.36
30/06/2016, 17:08:36,-7.238953,72.435043,-21.12,4356,91,0,19.14
30/06/2016, 17:13:45,-7.238946,72.435074,-94.49,6336,143,0,3.51
30/06/2016, 17:18:55,-7.238874,72.435112,-17.78,0,95,0,9.04
30/06/2016, 17:24:22,-7.238933,72.434944,-29.15,1188,256,0,19.66
30/06/2016, 17:29:54,-7.238891,72.434845,4.57,576,28,0,11.88
30/06/2016, 17:36:01,-7.238876,72.434982,-18.57,576,331,0,15.20
30/06/2016, 17:42:26,-7.238821,72.43486,37.82,1044,112,0,14.78
30/06/2016, 17:47:34,-7.239048,72.434608,-10.83,0,60,0,37.55
30/06/2016, 17:52:42,-7.238832,72.43502,14.77,612,249,0,51.40
30/06/2016, 17:57:50,-7.23891,72.43502,10.89,648,243,0,8.67
30/06/2016, 18:03:07,-7.238828,72.434921,18.33,1656,234,0,14.23
30/06/2016, 18:08:15,-7.238704,72.435165,54.83,0,254,0,30.24
30/06/2016, 18:13:23,-7.238609,72.435402,65.6,1404,2,0,28.20
30/06/2016, 18:18:53,-7.238723,72.43531,65.29,4752,233,0,16.24
30/06/2016, 18:24:31,-7.238891,72.434959,-10.05,468,219,0,42.99
30/06/2016, 18:30:16,-7.238915,72.434952,-12.81,252,136,0,2.78
30/06/2016, 18:35:24,-7.238941,72.43499,8.16,0,299,0,5.09
30/06/2016, 18:40:32,-7.239007,72.435013,11.98,0,55,0,7.77
30/06/2016, 18:45:38,-7.239073,72.435074,60.67,360,90,0,9.96
30/06/2016, 18:50:46,-7.23889,72.434959,-11.93,1476,317,0,23.98
30/06/2016, 18:55:54,-7.23889,72.434921,-8.49,0,42,0,4.19
30/06/2016, 19:01:06,-7.238994,72.434929,56.02,648,273,0,11.60
30/06/2016, 19:06:14,-7.238915,72.434967,5.09,108,0,0,9.73
30/06/2016, 19:11:21,-7.238914,72.434875,-11.96,180,0,0,10.15
30/06/2016, 19:16:31,-7.238955,72.434875,-8.74,180,274,0,4.56
30/06/2016, 19:21:38,-7.238916,72.434937,4.82,252,0,0,8.10
30/06/2016, 19:26:47,-7.238934,72.434929,29.87,1548,0,0,2.19
30/06/2016, 19:31:57,-7.238939,72.434937,32.7,1224,44,0,1.04
30/06/2016, 19:37:12,-7.238926,72.435165,5.03,432,74,0,25.19
30/06/2016, 19:42:20,-7.238876,72.435295,49.79,468,82,0,15.38
30/06/2016, 19:47:31,-7.239008,72.434898,-10.03,1008,267,0,46.19
30/06/2016, 19:52:41,-7.238883,72.435059,26.91,1332,69,0,22.55
30/06/2016, 19:57:50,-7.238985,72.435104,-10.63,576,42,0,12.38
30/06/2016, 20:03:21,-7.238596,72.434868,179.13,1404,225,0,50.48
30/06/2016, 20:08:31,-7.238938,72.435143,14.72,0,334,0,48.65
30/06/2016, 20:13:44,-7.239096,72.434998,-43.95,0,305,0,23.76
30/06/2016, 20:19:13,-7.237748,72.435753,299.3,2916,231,0,171.47
30/06/2016, 20:24:44,-7.237504,72.435936,302.84,1404,164,0,33.82
30/06/2016, 20:30:52,-7.236873,72.436111,471.25,1188,213,0,72.77
30/06/2016, 20:37:35,-7.238725,72.435234,70.1,1692,243,0,227.52
30/06/2016, 20:42:43,-7.238814,72.435059,29.51,792,258,0,21.69
30/06/2016, 20:47:51,-7.238822,72.435135,12.47,2016,237,0,8.43
30/06/2016, 20:53:08,-7.238868,72.435036,23.13,648,0,0,12.06
30/06/2016, 20:58:17,-7.238789,72.435196,12.65,2556,44,0,19.71
30/06/2016, 21:04:03,-7.238861,72.435081,0.55,108,283,0,15.00
30/06/2016, 21:09:31,-7.238915,72.434982,-10.8,612,52,0,12.46
30/06/2016, 21:14:40,-7.238909,72.434975,-33.63,360,35,0,1.02
30/06/2016, 21:19:48,-7.239187,72.434906,-32.11,144,215,0,31.84
30/06/2016, 21:24:56,-7.23902,72.434929,-53.75,1512,195,0,18.74
30/06/2016, 21:30:02,-7.238165,72.435181,68.74,2232,354,0,99.05
30/06/2016, 21:35:09,-7.237966,72.435234,82.42,864,358,0,22.89
30/06/2016, 21:40:39,-7.23892,72.435242,-10.26,216,88,0,106.08
30/06/2016, 21:45:59,-7.238513,72.435127,-11.77,1656,345,0,47.00
30/06/2016, 21:51:08,-7.238892,72.434921,52.18,288,27,0,47.88
30/06/2016, 21:56:16,-7.238811,72.435051,32.85,1656,285,0,16.93
30/06/2016, 22:01:51,-7.238963,72.434937,30.67,432,183,0,21.07
30/06/2016, 22:07:32,-7.238884,72.435097,-20.51,1620,112,0,19.71
30/06/2016, 22:14:37,-7.23912,72.428642,1823.34,1836,295,0,712.53
30/06/2016, 22:22:36,-7.239115,72.430016,1740.73,1944,84,0,151.57
30/06/2016, 22:30:44,-7.238852,72.43486,47.77,972,89,0,535.13
30/06/2016, 22:37:28,-7.238892,72.434669,99.27,0,111,0,21.53
30/06/2016, 22:42:42,-7.238903,72.434998,18.56,576,254,0,36.31
30/06/2016, 22:47:50,-7.238873,72.435226,-13.17,1512,96,0,25.37
30/06/2016, 22:52:56,-7.238879,72.434982,15.15,504,164,0,26.92
30/06/2016, 22:58:04,-7.238744,72.43483,39.5,612,296,0,22.50
30/06/2016, 23:03:17,-7.2388,72.434937,10.54,2412,136,0,13.34
30/06/2016, 23:08:25,-7.238853,72.435066,-10.7,1152,48,0,15.40
30/06/2016, 23:13:33,-7.238875,72.435143,2.74,0,270,0,8.84
30/06/2016, 23:18:43,-7.238892,72.435211,1.31,2700,61,0,7.74
30/06/2016, 23:23:51,-7.238973,72.435043,-23.26,1260,110,0,20.60
30/06/2016, 23:28:59,-7.239011,72.435104,-35.09,1008,6,0,7.95
30/06/2016, 23:34:07,-7.238894,72.435051,-44.7,1512,11,0,14.26
30/06/2016, 23:39:15,-7.238959,72.434822,27.04,972,337,0,26.27
30/06/2016, 23:44:23,-7.239122,72.435059,-22.53,1512,175,0,31.81
30/06/2016, 23:49:31,-7.238852,72.434853,-5.62,1260,93,0,37.65
30/06/2016, 23:54:39,-7.238889,72.434914,19.86,936,349,0,7.89
30/06/2016, 23:59:51,-7.238994,72.434853,69.07,324,0,-4,13.48
01/07/2016, 00:05:02,-7.238893,72.435013,62.13,936,120,-2,0.00
01/07/2016, 00:10:09,-7.238844,72.434952,-11.84,2160,16,0,8.66
01/07/2016, 00:15:20,-7.238894,72.435005,-8.39,432,22,0,8.07
01/07/2016, 00:20:32,-7.238879,72.434982,-0.2,1440,149,0,3.04
01/07/2016, 00:25:40,-7.238897,72.435043,56.6,252,330,0,7.02
01/07/2016, 00:30:47,-7.23889,72.434898,-29.6,432,62,0,16.01
01/07/2016, 00:35:59,-7.238953,72.435219,-1.16,0,127,0,36.10
01/07/2016, 00:41:07,-7.23895,72.435005,3.07,828,114,0,23.61
01/07/2016, 00:46:14,-7.23897,72.434998,-81.46,1548,293,0,2.35
01/07/2016, 00:51:30,-7.23892,72.435013,-25.82,2376,218,0,5.80
01/07/2016, 00:56:37,-7.238929,72.435043,-19.09,504,320,0,3.46
01/07/2016, 01:02:04,-7.238882,72.435028,-22.54,684,36,0,5.48
01/07/2016, 01:07:12,-7.238883,72.435051,-37.05,756,88,0,2.54
01/07/2016, 01:12:19,-7.238929,72.434982,-16.92,324,159,0,9.17
01/07/2016, 01:17:26,-7.238864,72.43502,-17.21,0,0,0,8.36
01/07/2016, 01:22:32,-7.238814,72.435089,-35.5,288,78,0,9.43
01/07/2016, 01:27:38,-7.238964,72.43502,-27.2,1728,359,0,18.33
01/07/2016, 01:32:45,-7.238884,72.435013,-32.61,1368,54,0,8.93
01/07/2016, 01:37:52,-7.238914,72.435028,-22.73,756,328,0,3.72
01/07/2016, 01:42:58,-7.238917,72.435051,-21.48,828,341,0,2.56
01/07/2016, 01:48:07,-7.238869,72.43515,-0.97,0,265,0,12.16
01/07/2016, 01:53:24,-7.238905,72.435265,-6.81,468,281,0,13.30
01/07/2016, 01:58:32,-7.239048,72.435158,17.55,2952,196,0,19.80
01/07/2016, 02:03:44,-7.239297,72.435234,65.43,2772,358,0,28.93
01/07/2016, 02:08:55,-7.238857,72.435349,-47.01,2232,303,0,50.54
01/07/2016, 02:14:02,-7.239009,72.435051,-18.87,1404,6,0,36.96
01/07/2016, 02:19:08,-7.23905,72.43512,6.73,1188,323,0,8.87
01/07/2016, 02:24:15,-7.239058,72.435066,25.3,2232,112,0,6.02
01/07/2016, 02:29:22,-7.239049,72.435097,23.98,1260,55,0,3.56
01/07/2016, 02:34:29,-7.238998,72.435081,-2.66,1440,239,0,5.94
01/07/2016, 02:39:42,-7.239084,72.435265,22.96,0,37,0,22.44
01/07/2016, 02:44:47,-7.239223,72.435432,84.44,3132,355,0,24.05
01/07/2016, 02:49:54,-7.23906,72.434875,0.5,6012,62,0,64.06
01/07/2016, 02:55:02,-7.23934,72.434677,-38.37,2484,36,0,38.03
01/07/2016, 03:00:11,-7.239848,72.433952,-65.98,10872,233,0,97.91
01/07/2016, 03:05:18,-7.239112,72.434532,23.12,1476,59,0,103.88
01/07/2016, 03:10:25,-7.23912,72.434456,43.63,6156,232,0,8.43
01/07/2016, 03:15:33,-7.238824,72.435081,3.22,936,218,0,76.40
01/07/2016, 03:20:41,-7.238794,72.435143,23.12,2664,215,0,7.61
01/07/2016, 03:25:53,-7.238797,72.43502,47.97,3024,304,0,13.57
01/07/2016, 03:31:00,-7.238908,72.435005,19.23,2988,217,0,12.45
01/07/2016, 03:36:11,-7.238786,72.435013,36.51,144,16,0,13.59
01/07/2016, 03:41:20,-7.238958,72.435005,-31.6,756,128,0,19.15
01/07/2016, 03:46:32,-7.238907,72.434975,5.2,1296,179,0,6.57
01/07/2016, 03:51:39,-7.238864,72.435104,39.16,2232,205,0,15.01
01/07/2016, 03:56:49,-7.238947,72.435013,27.93,2052,157,0,13.64
01/07/2016, 04:01:59,-7.238929,72.434929,41.67,612,80,0,9.48
01/07/2016, 04:07:29,-7.238934,72.435043,1.75,1404,236,0,12.59
01/07/2016, 04:12:39,-7.238783,72.435272,21.78,2448,163,0,30.33
01/07/2016, 04:17:48,-7.239057,72.435219,35.69,1224,311,0,31.02
01/07/2016, 04:22:57,-7.238972,72.434937,-6.26,3132,36,0,32.51
01/07/2016, 04:28:06,-7.238766,72.435089,70.86,576,259,0,28.39
01/07/2016, 04:33:14,-7.238917,72.435127,-55.21,3276,345,0,17.31
01/07/2016, 04:38:48,-7.238864,72.435104,3.84,1584,301,0,6.42
01/07/2016, 04:43:59,-7.238861,72.435005,-16.24,504,0,0,10.93
01/07/2016, 04:49:08,-7.238854,72.435043,-22.02,468,274,0,4.26
01/07/2016, 04:54:17,-7.238904,72.434937,-24.97,576,66,0,12.95
01/07/2016, 04:59:26,-7.238973,72.43502,-67.2,504,238,0,11.95
01/07/2016, 05:05:09,-7.238789,72.434929,5.44,144,92,0,22.79
01/07/2016, 05:10:23,-7.238806,72.435051,-12.24,1044,218,0,13.59
01/07/2016, 05:15:38,-7.238835,72.434898,14.92,900,76,0,17.18
01/07/2016, 05:20:59,-7.238801,72.435081,-10.19,2124,283,0,20.54
01/07/2016, 05:26:34,-7.2388,72.435074,-0.96,2052,98,0,0.78
01/07/2016, 05:32:43,-7.238802,72.43499,4.76,0,141,0,9.27
01/07/2016, 05:37:53,-7.238846,72.435097,9.2,0,106,0,12.78
01/07/2016, 05:43:02,-7.238837,72.43512,-20.9,1764,91,0,2.73
01/07/2016, 05:48:13,-7.238883,72.434715,-2.33,0,87,0,44.97
01/07/2016, 05:53:23,-7.238836,72.434891,1.97,0,109,0,20.11
01/07/2016, 05:58:34,-7.238838,72.434967,-2.85,0,336,0,8.39
01/07/2016, 06:03:45,-7.238894,72.435249,-16,3276,124,0,31.72
01/07/2016, 06:08:51,-7.238814,72.435074,-23.58,468,127,0,21.26
01/07/2016, 06:13:57,-7.238803,72.435005,-8.29,1296,71,0,7.71
01/07/2016, 06:19:03,-7.238807,72.435211,13.86,1404,176,0,22.73
01/07/2016, 06:24:10,-7.239073,72.434937,-83.6,1548,271,0,42.29
01/07/2016, 06:29:21,-7.238821,72.435173,14.37,2304,177,0,38.25
01/07/2016, 06:34:30,-7.238719,72.435509,17.51,3924,88,0,38.76
01/07/2016, 06:39:40,-7.23895,72.43486,50.94,1080,26,0,76.06
01/07/2016, 06:44:53,-7.238904,72.434875,-33.21,756,247,0,5.38
01/07/2016, 06:50:23,-7.238849,72.435097,-12.54,2808,46,0,25.24
01/07/2016, 06:55:37,-7.238956,72.434914,0.06,1044,343,0,23.43
01/07/2016, 07:01:11,-7.239101,72.436806,910.69,13896,53,0,209.33
01/07/2016, 07:06:20,-7.238883,72.434898,21.91,756,63,0,211.86
01/07/2016, 07:11:29,-7.238839,72.434982,53.54,1044,315,0,10.48
01/07/2016, 07:16:55,-7.238772,72.435226,76.21,576,60,0,27.93
01/07/2016, 07:22:13,-7.238767,72.435272,76.44,360,65,0,5.10
01/07/2016, 07:27:36,-7.238664,72.435593,71.04,648,81,0,37.22
01/07/2016, 07:33:08,-7.239081,72.433899,-52.44,4644,203,0,192.53
01/07/2016, 07:39:19,-7.239007,72.434364,-40.68,1296,74,0,51.95
01/07/2016, 07:46:06,-7.239002,72.434059,-36.87,684,255,0,33.65
01/07/2016, 07:51:18,-7.238257,72.434166,-31.57,540,56,0,83.68
01/07/2016, 07:56:29,-7.238656,72.433311,-10.62,6948,251,0,104.23
01/07/2016, 08:01:41,-7.243889,72.428085,-0.27,10476,215,0,819.09
01/07/2016, 08:06:52,-7.251,72.42086,-23.52,9540,235,0,1122.66
01/07/2016, 08:12:03,-7.256315,72.414063,-16.58,9792,220,0,954.67
01/07/2016, 08:17:14,-7.264011,72.408241,-26.2,12960,227,0,1069.92
01/07/2016, 08:22:24,-7.270209,72.402756,-16.54,9324,218,0,917.07
01/07/2016, 08:27:34,-7.275782,72.396484,-23.38,11952,218,0,928.77
01/07/2016, 08:32:45,-7.281431,72.391624,-13.9,10620,213,0,825.78
01/07/2016, 08:38:18,-7.287307,72.389145,46.69,4932,193,0,708.29
01/07/2016, 08:43:50,-7.29095,72.390533,47.57,3708,343,0,433.05
01/07/2016, 08:49:24,-7.288686,72.391754,347.97,3168,58,0,285.50
01/07/2016, 08:55:55,-7.288256,72.391327,341.88,5436,305,0,67.11
01/07/2016, 09:04:56,-7.291338,72.390259,13.25,2304,102,0,362.38
01/07/2016, 09:19:41,-7.287829,72.382309,10.7,38340,310,0,959.75
01/07/2016, 09:24:52,-7.26306,72.375465,18.46,432,148,0,2855.77
01/07/2016, 09:30:01,-7.261624,72.375824,-23.98,4320,22,0,164.51
01/07/2016, 09:37:04,-7.261508,72.376289,8.41,1224,221,0,52.89
01/07/2016, 09:51:42,-7.261508,72.376289,8.41,1224,221,0,0.00
01/07/2016, 09:57:00,-7.261421,72.376366,26.55,5040,49,0,12.87
01/07/2016, 10:08:08,-7.261651,72.376114,75.84,3528,250,0,37.77
01/07/2016, 10:21:02,-7.261734,72.37606,-13.76,1044,136,0,10.98
01/07/2016, 10:30:33,-7.261693,72.376083,36.97,1800,176,0,5.22
01/07/2016, 10:36:00,-7.261572,72.376244,3.69,0,142,0,22.28
01/07/2016, 10:45:01,-7.261591,72.376228,25.17,2016,200,0,2.75
01/07/2016, 10:51:13,-7.261659,72.376282,7.45,972,10,-4,9.63
