subsample,ID,Date,Time,Lat,Lon,DateTime,DeployID,CPLat,CPLon,Species,Population,Age,BreedingStage,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle,CPdist,CPbearing
2016-06-27T13:20:00Z,GV37501,2016-06-27T00:00:00Z,13:21:33,-7.238496,72.434624,2016-06-27T13:21:33Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",5.15538058065839,310,67.9217091740156,0.01663025993760772,220.60129464093336,14.4142565592749,323.841814557738
2016-06-27T13:40:00Z,GV37501,2016-06-27T00:00:00Z,13:37:54,-7.238822,72.434898,2016-06-27T13:37:54Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",42.6983002338668,330,20.5958130224965,0.12938878858747518,144.6019825749,33.2625730891344,138.27048792353898
2016-06-27T14:00:00Z,GV37501,2016-06-27T00:00:00Z,13:59:48,-7.238518,72.434731,2016-06-27T13:59:48Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",2.56034828908741,496,58.3644214980937,0.0051619925183214,90,9.82735745019316,20.709037587258752
2016-06-27T14:20:00Z,GV37501,2016-06-27T00:00:00Z,14:20:10,-7.238535,72.434669,2016-06-27T14:20:10Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3.46728530142413,305,61.3037178313985,0.01136814852925945,275.527540151184,8.06905785608257,334.5024485017068
2016-06-27T14:40:00Z,GV37501,2016-06-27T00:00:00Z,14:40:27,-7.238531,72.434731,2016-06-27T14:40:27Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1.43257944864152,305,57.1986404908971,0.00469698179882465,38.65980823423102,8.4769673257226,24.19320898234396
2016-06-27T15:00:00Z,GV37501,2016-06-27T00:00:00Z,15:00:46,-7.238536,72.434723,2016-06-27T15:00:46Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3.96672513770164,306,57.3031935531674,0.0129631540447766,40.42607873835969,7.62443294603693,19.76716867580138
2016-06-27T15:20:00Z,GV37501,2016-06-27T00:00:00Z,15:21:02,-7.238553,72.434723,2016-06-27T15:21:02Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",2.00415241666996,304,55.8215424038655,0.00659260663378275,26.565051199977987,5.86267722665013,26.07535558257339
2016-06-27T15:40:00Z,GV37501,2016-06-27T00:00:00Z,15:41:26,-7.238595,72.434761,2016-06-27T15:41:26Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",7.03591036901708,305,49.4941269759295,0.02306855858694126,133.06941256021915,6.81362888581566,85.31410015976373
2016-06-27T16:00:00Z,GV37501,2016-06-27T00:00:00Z,16:01:47,-7.238518,72.434715,2016-06-27T16:01:47Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3.19287545051134,307,59.4415685704147,0.0104002457671379,233.53076560895275,9.35181378584769,10.36632259707199
2016-06-27T16:20:00Z,GV37501,2016-06-27T00:00:00Z,16:22:00,-7.238518,72.434753,2016-06-27T16:22:00Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",5.24994083693388,304,56.9410718584966,0.01726954222675618,107.28149837199996,10.9305729077639,32.876261749322666
2016-06-27T16:40:00Z,GV37501,2016-06-27T00:00:00Z,16:42:18,-7.238526,72.434807,2016-06-27T16:42:18Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",11.9117140805666,305,52.9801229399845,0.03905480026415286,90.53545898564008,14.5199797934527,55.33270051599997
2016-06-27T17:00:00Z,GV37501,2016-06-27T00:00:00Z,16:57:32,-7.238527,72.434723,2016-06-27T16:57:32Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1.12213811173569,304,58.0976587074084,0.00369124378860425,180,8.58241463013226,17.487997375375397
2016-06-27T17:20:00Z,GV37501,2016-06-27T00:00:00Z,17:18:33,-7.238538,72.4347,2016-06-27T17:18:33Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",8.99234083781072,309,58.7581934421995,0.02910142665958161,157.27026791560442,6.95725701842457,0
2016-06-27T17:40:00Z,GV37501,2016-06-27T00:00:00Z,17:39:09,-7.238492,72.434715,2016-06-27T17:39:09Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3.70974119833066,310,61.7698205746071,0.01196690709138922,331.1134182301204,12.2335850657061,7.907162698040355
2016-06-27T18:00:00Z,GV37501,2016-06-27T00:00:00Z,17:59:52,-7.238532,72.434761,2016-06-27T17:59:52Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",7.15174917197043,311,55.1422853428752,0.02299597804492099,71.84729410992826,10.21449358731,41.89397289893794
2016-06-27T18:20:00Z,GV37501,2016-06-27T00:00:00Z,18:20:28,-7.238515,72.434647,2016-06-27T18:20:28Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",6.79048893786967,307,64.6148463806655,0.0221188564751455,270,11.2154351758053,328.05524721987115
2016-06-27T18:40:00Z,GV37501,2016-06-27T00:00:00Z,18:41:26,-7.238538,72.435036,2016-06-27T18:41:26Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",40.8667339678256,327,44.6679155848526,0.12497472161414552,91.40479205010368,38.044893673157,79.54516492198148
2016-06-27T19:00:00Z,GV37501,2016-06-27T00:00:00Z,19:02:51,-7.238491,72.434715,2016-06-27T19:02:51Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",6.11616025541139,343,61.8603667299415,0.0178313710070303,325.4374753451192,12.3447581739214,7.835525101603959
2016-06-27T19:20:00Z,GV37501,2016-06-27T00:00:00Z,19:19:47,-7.238544,72.434738,2016-06-27T19:19:47Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",6.86517932666542,306,55.5670599352322,0.02243522655773012,98.39292518741928,7.57511852632718,34.15969453826944
2016-06-27T19:40:00Z,GV37501,2016-06-27T00:00:00Z,19:40:19,-7.238541,72.434669,2016-06-27T19:40:19Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1.18747418127226,306,60.8112381594028,0.00388063457932109,228.81407481267385,7.4660090040223,332.2814983665926
2016-06-27T20:00:00Z,GV37501,2016-06-27T00:00:00Z,20:00:48,-7.238542,72.434715,2016-06-27T20:00:48Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3.96213534204099,309,57.3402846146298,0.01282244447262455,122.34744350347762,6.71918893546652,14.50016675777569
2016-06-27T20:20:00Z,GV37501,2016-06-27T00:00:00Z,20:21:19,-7.238525,72.4347,2016-06-27T20:21:19Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",0.897597792058412,307,59.8744919677131,0.00292377130963652,262.87498364483497,8.41603659430984,0
2016-06-27T20:40:00Z,GV37501,2016-06-27T00:00:00Z,20:41:47,-7.238578,72.434647,2016-06-27T20:41:47Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",6.16344116857859,308,59.6414573067487,0.02001117262525515,234.58294472354925,6.39560083481042,292.54306099644174
2016-06-27T21:00:00Z,GV37501,2016-06-27T00:00:00Z,21:02:17,-7.238527,72.434753,2016-06-27T21:02:17Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3.34146944566518,311,56.1120648002059,0.0107442747449041,91.90915243356118,10.0951308589617,35.98067756574808
2016-06-27T21:20:00Z,GV37501,2016-06-27T00:00:00Z,21:17:40,-7.2385,72.434692,2016-06-27T21:17:40Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",2.23284537780639,308,62.6130159364167,0.00724949797989086,233.13010235822708,11.2566646790768,355.4260787354067
2016-06-27T21:40:00Z,GV37501,2016-06-27T00:00:00Z,21:38:06,-7.238524,72.434738,2016-06-27T21:38:06Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",4.78273307669612,306,57.3600613374426,0.01562984665586966,147.42594286659863,9.51972399276503,26.56505117064992
2016-06-27T22:00:00Z,GV37501,2016-06-27T00:00:00Z,21:58:32,-7.23851,72.434723,2016-06-27T21:58:32Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",4.22943601338834,307,59.6161102995337,0.01377666453872423,37.47617955929591,10.4187382917153,14.335435418765249
2016-06-27T22:20:00Z,GV37501,2016-06-27T00:00:00Z,22:19:34,-7.23932,72.435951,2016-06-27T22:19:34Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",12.2650331406215,314,109.879678880146,0.0390606150975208,141.66665989152796,161.000658062958,119.92212985614552
2016-06-27T22:40:00Z,GV37501,2016-06-27T00:00:00Z,22:40:12,-7.239353,72.435959,2016-06-27T22:40:12Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",5.39024397709537,314,112.192745342556,0.01716638209266041,251.93952806254,163.652458379847,120.883379059389
2016-06-27T23:00:00Z,GV37501,2016-06-27T00:00:00Z,23:01:34,-7.239323,72.435966,2016-06-27T23:01:34Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",9.90090986500117,345,111.54826827312,0.0286982894637715,289.04662429771315,162.614832066546,119.73025756613735
2016-06-27T23:20:00Z,GV37501,2016-06-27T00:00:00Z,23:22:03,-7.23927,72.435982,2016-06-27T23:22:03Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",5.66455345662409,307,111.045136054553,0.01845131419095796,352.0303895935803,161.30446080722,117.59250912073983
2016-06-27T23:40:00Z,GV37501,2016-06-27T00:00:00Z,23:37:25,-7.239375,72.436012,2016-06-27T23:37:25Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",10.5555125638613,306,118.584863890912,0.03449513909758606,145.8043945934535,169.982334503449,120.57039832852568
2016-06-28T00:00:00Z,GV37501,2016-06-27T00:00:00Z,23:57:57,-7.239364,72.435982,2016-06-27T23:57:57Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",5.96383408534046,307,115.034605585665,0.01942616965908944,205.6021875500227,166.482662106588,120.79256762922456
2016-06-28T00:20:00Z,GV37501,2016-06-28T00:00:00Z,00:18:28,-7.239308,72.435913,2016-06-28T00:18:28Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",7.02606172421889,308,105.461150920226,0.02281188871499639,302.68055474582764,156.668903657786,120.27111935369123
2016-06-28T00:40:00Z,GV37501,2016-06-28T00:00:00Z,00:39:02,-7.239267,72.43602,2016-06-28T00:39:02Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",10.2293823416574,307,114.926672700918,0.03332046365360725,24.599790607160532,164.905721368619,116.80760821416678
2016-06-28T01:00:00Z,GV37501,2016-06-28T00:00:00Z,00:59:36,-7.239336,72.43602,2016-06-28T00:59:36Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",9.71438786257135,308,117.657413156073,0.03154022033302387,127.52844082457734,168.5612294894,119.14297798210222
2016-06-28T01:20:00Z,GV37501,2016-06-28T00:00:00Z,01:21:23,-7.239344,72.436005,2016-06-28T01:21:23Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",7.27091270874117,336,116.46561407149,0.02163962115696775,135.00000000165943,167.553098821223,119.68811066476026
2016-06-28T01:40:00Z,GV37501,2016-06-28T00:00:00Z,01:42:16,-7.239315,72.435936,2016-06-28T01:42:16Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1.26450655541628,314,108.12370123349,0.00402709094081618,314.99999996819446,159.27517019749,120.04847839929823
2016-06-28T02:00:00Z,GV37501,2016-06-28T00:00:00Z,01:58:03,-7.239287,72.435913,2016-06-28T01:58:03Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",5.48557778497697,320,104.550802753319,0.01714243057805302,320.79279648868425,155.487181223279,119.52567082481936
2016-06-28T02:20:00Z,GV37501,2016-06-28T00:00:00Z,02:19:37,-7.158877,72.451256,2016-06-28T02:19:37Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",4008.32548426004,313,9162.45537210042,12.80615170690108,10.04541156622069,9133.12162058112,11.731806912831804
2016-06-28T02:40:00Z,GV37501,2016-06-28T00:00:00Z,02:40:32,-7.018535,72.483521,2016-06-28T02:40:32Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",4064.48270676289,317,25308.1355844626,12.821712008715744,7.306402864279288,25279.4813452189,12.508378674774898
2016-06-28T03:00:00Z,GV37501,2016-06-28T00:00:00Z,03:03:03,-6.871219,72.48455,2016-06-28T03:03:03Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",4951.41166693424,392,41612.9876897466,12.631152211566937,343.15630531110304,41580.6947958989,7.727281730453595
2016-06-28T03:20:00Z,GV37501,2016-06-28T00:00:00Z,03:18:37,-6.853051,72.497131,2016-06-28T03:18:37Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",552.853702825489,306,43831.8388980438,1.8067114471421208,53.36374421681451,43800.6492844468,9.197927477038183
2016-06-28T03:40:00Z,GV37501,2016-06-28T00:00:00Z,03:39:06,-6.873186,72.498405,2016-06-28T03:39:06Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1260.8047206244,307,41627.806092575,4.1068557675062,210.9794559171501,41597.1403693431,9.889355576202616
2016-06-28T04:00:00Z,GV37501,2016-06-28T00:00:00Z,03:59:32,-6.791039,72.516197,2016-06-28T03:59:32Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3649.67976990201,307,51041.6909204291,11.888207719550524,20.577449737000222,51011.3595690942,10.319997927998672
2016-06-28T04:20:00Z,GV37501,2016-06-28T00:00:00Z,04:20:08,-6.675762,72.557899,2016-06-28T04:20:08Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3283.74329222257,308,64621.3381563059,10.661504195527826,18.886087369708125,64592.5850817925,12.346682915056608
2016-06-28T04:40:00Z,GV37501,2016-06-28T00:00:00Z,04:40:35,-6.551421,72.612167,2016-06-28T04:40:35Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3858.4175419367,307,79573.4214514318,12.56813531575472,25.42483186827115,79546.3681021013,14.48049384123056
2016-06-28T05:00:00Z,GV37501,2016-06-28T00:00:00Z,05:01:06,-6.443623,72.687286,2016-06-28T05:01:06Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3817.06080863114,309,93486.1197157839,12.352947600748026,39.07319205573105,93461.6375505646,17.62648006756803
2016-06-28T05:20:00Z,GV37501,2016-06-28T00:00:00Z,05:21:34,-6.423348,72.67588,2016-06-28T05:21:34Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",716.645109594833,307,95289.9891355544,2.33434889118838,228.2834491398612,95264.5627079227,16.480056216082303
2016-06-28T05:40:00Z,GV37501,2016-06-28T00:00:00Z,05:42:01,-6.425687,72.676338,2016-06-28T05:42:01Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",439.780829952855,307,95052.9752766336,1.4325108467519714,110.39975968111908,95027.6098789624,16.554556268700704
2016-06-28T06:00:00Z,GV37501,2016-06-28T00:00:00Z,05:57:26,-6.435203,72.670158,2016-06-28T05:57:26Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",676.089017090696,307,93836.6795692772,2.202244355344285,237.08588826716164,93811.1337399267,16.33470107645777
2016-06-28T06:20:00Z,GV37501,2016-06-28T00:00:00Z,06:18:04,-6.445354,72.672058,2016-06-28T06:18:04Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1206.23618217858,308,92805.0805505371,3.916351240839536,211.37189892434984,92779.799853956,16.65842915355549
2016-06-28T06:40:00Z,GV37501,2016-06-28T00:00:00Z,06:38:35,-6.448976,72.665718,2016-06-28T06:38:35Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",572.83574797434,307,92217.1185850539,1.8659144885157652,210.8313807827481,92191.5503015821,16.307739233242188
2016-06-28T07:00:00Z,GV37501,2016-06-28T00:00:00Z,06:59:09,-6.430178,72.698906,2016-06-28T06:59:09Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1641.44459483338,309,95314.4877812162,5.312118429881487,84.01641905570693,95290.3977214559,18.098268583370423
2016-06-28T07:20:00Z,GV37501,2016-06-28T00:00:00Z,07:18:58,-6.351708,72.75322,2016-06-28T07:18:58Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3245.96997510318,304,105583.687308085,10.677532812839418,37.20643807640403,105560.988240766,19.75533528844647
2016-06-28T07:40:00Z,GV37501,2016-06-28T00:00:00Z,07:39:14,-6.257952,72.796036,2016-06-28T07:39:14Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",752.013866430976,304,117078.506102076,2.4737298237861065,5.280169747376484,117056.208592244,20.227155414177503
2016-06-28T08:00:00Z,GV37501,2016-06-28T00:00:00Z,07:59:30,-6.296782,72.817772,2016-06-28T07:59:30Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",870.979240755904,304,113886.845005897,2.8650632919602095,206.91716025921536,113866.173814986,22.133382689554875
2016-06-28T08:20:00Z,GV37501,2016-06-28T00:00:00Z,08:20:02,-6.285523,72.798058,2016-06-28T08:20:02Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",649.461494076493,307,114262.74484762,2.115509752692159,296.4331348034618,114240.992038846,20.869210999179963
2016-06-28T08:40:00Z,GV37501,2016-06-28T00:00:00Z,08:40:37,-6.268696,72.78112,2016-06-28T08:40:37Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",759.726929112277,309,115384.176610497,2.4586632010106064,343.8748668658548,115361.395282555,19.655171246958737
2016-06-28T09:00:00Z,GV37501,2016-06-28T00:00:00Z,09:02:21,-6.27926,72.768814,2016-06-28T09:02:21Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",420.753051649578,338,113815.143560058,1.2448315137561474,183.2652678662958,113791.980441546,19.201942334357575
2016-06-28T09:20:00Z,GV37501,2016-06-28T00:00:00Z,09:16:18,-6.286568,72.769264,2016-06-28T09:16:18Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",549.20747825593,455,113058.334874374,1.2070494027602847,112.71017330081848,113035.306589555,19.362544168603968
2016-06-28T09:40:00Z,GV37501,2016-06-28T00:00:00Z,09:40:03,-6.309788,72.77166,2016-06-28T09:40:03Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",2505.56713698909,496,110695.960389864,5.051546647155427,138.3486427675139,110673.418518004,19.94006324886614
2016-06-28T10:00:00Z,GV37501,2016-06-28T00:00:00Z,10:01:30,-6.322437,72.772598,2016-06-28T10:01:30Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",362.471588220079,307,109399.792055597,1.1806892124432529,259.12843260919044,109377.507852739,20.24491488294695
2016-06-28T10:20:00Z,GV37501,2016-06-28T00:00:00Z,10:17:20,-6.317688,72.750488,2016-06-28T10:17:20Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",730.58687852551,331,109082.446558232,2.2072111133701213,272.97837342402835,109059.051918068,18.927246645772133
2016-06-28T10:40:00Z,GV37501,2016-06-28T00:00:00Z,10:42:43,-6.318745,72.696594,2016-06-28T10:42:43Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",2721.12816013123,423,107187.646409284,6.4329270925088124,237.88411157899964,107161.742141145,15.892303223104568
2016-06-28T11:00:00Z,GV37501,2016-06-28T00:00:00Z,11:02:15,-6.374115,72.683693,2016-06-28T11:02:15Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3224.85943631502,312,100829.413180005,10.33608793690712,183.60029202543828,100803.650671819,16.06770533391894
2016-06-28T11:20:00Z,GV37501,2016-06-28T00:00:00Z,11:17:35,-6.390985,72.684898,2016-06-28T11:17:35Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",518.133014389762,307,99051.2808048431,1.6877296885660005,134.61582192661268,99025.8269096094,16.445484433076153
2016-06-28T11:40:00Z,GV37501,2016-06-28T00:00:00Z,11:38:06,-6.414907,72.696846,2016-06-28T11:38:06Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",746.189665869961,307,96874.1248677369,2.4305852308467775,139.71880577385332,96849.6663606855,17.654031741906692
2016-06-28T12:00:00Z,GV37501,2016-06-28T00:00:00Z,11:58:34,-6.393171,72.713783,2016-06-28T11:58:34Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",975.162268768593,308,99769.0656469057,3.166111262235691,126.07411947500428,99745.1183786172,18.26847757488388
2016-06-28T12:20:00Z,GV37501,2016-06-28T00:00:00Z,12:19:07,-6.387779,72.733551,2016-06-28T12:19:07Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",588.363123237575,307,101045.42944955,1.9164922581028496,148.92044929962057,101022.391052894,19.353832516373167
