subsample,ID,Date,Time,Lat,Lon,DateTime,DeployID,CPLat,CPLon,Species,Population,Age,BreedingStage,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle
2019-04-28T06:00:00Z,17766,2019-04-28T00:00:00Z,06:02:22,63.742825,-20.635067,2019-04-28T06:02:22Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",152.676086715256,3630,2890855.61531124,0.04205952802073176,93.83931402865906
2019-04-28T08:00:00Z,17766,2019-04-28T00:00:00Z,08:02:00,63.742496,-20.635405,2019-04-28T08:02:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",130.972746842021,3560,2890807.08406037,0.03679009742753396,213.18468610635344
2019-04-28T10:00:00Z,17766,2019-04-28T00:00:00Z,10:01:51,63.742966,-20.635185,2019-04-28T10:01:51Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",50.0736011136323,3572,2890892.48077899,0.01401836537335731,0
2019-04-28T12:00:00Z,17766,2019-04-28T00:00:00Z,12:01:52,63.748009,-20.628082,2019-04-28T12:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1491.75769199816,3600,2891519.35104418,0.41437713666615567,54.320695593112326
2019-04-28T14:00:00Z,17766,2019-04-28T00:00:00Z,14:01:57,63.74316,-20.637037,2019-04-28T14:01:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1121.93407503499,3605,2891046.47699864,0.3112161095797465,250.01866606078053
2019-04-28T16:00:00Z,17766,2019-04-28T00:00:00Z,16:01:54,63.746201,-20.628733,2019-04-28T16:01:54Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2174.47916548645,3595,2891178.71703204,0.6048620766304456,145.65468974774137
2019-04-28T18:00:00Z,17766,2019-04-28T00:00:00Z,18:01:52,63.749298,-20.636656,2019-04-28T18:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1198.50897906441,3600,2892314.30385247,0.33291916085122414,290.78240039123943
2019-04-28T20:00:00Z,17766,2019-04-28T00:00:00Z,20:01:53,63.742634,-20.637583,2019-04-28T20:01:53Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1629.93560276046,3574,2890969.23486619,0.4560536101736031,161.73686819970675
2019-04-28T22:00:00Z,17766,2019-04-28T00:00:00Z,22:02:18,63.743954,-20.682318,2019-04-28T22:02:18Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",4232.77457515179,3626,2893984.11446,1.1673399269585745,270.299880487359
2019-04-29T00:00:00Z,17766,2019-04-29T00:00:00Z,00:01:52,63.744083,-20.681511,2019-04-29T00:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3.0850349109932,3600,2893961.78727404,8.569541419425557e-4,249.14554197493257
2019-04-29T02:00:00Z,17766,2019-04-29T00:00:00Z,02:01:52,63.744209,-20.679419,2019-04-29T02:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",230.726742963268,3581,2893860.12945679,0.06443081344967004,86.06153479613558
2019-04-29T04:00:00Z,17766,2019-04-29T00:00:00Z,04:02:28,63.752071,-20.65987,2019-04-29T04:02:28Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2865.38707765583,3630,2894316.55955888,0.7893628313101452,68.41157540991482
2019-04-29T06:00:00Z,17766,2019-04-29T00:00:00Z,06:02:19,63.743279,-20.635241,2019-04-29T06:02:19Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",81.6110622603446,3624,2890961.73062885,0.02251960879148582,333.9432630615131
2019-04-29T08:00:00Z,17766,2019-04-29T00:00:00Z,08:01:59,63.745754,-20.630747,2019-04-29T08:01:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",895.176996874076,3606,2891207.71345448,0.24824653268831848,54.9201496435848
2019-04-29T10:00:00Z,17766,2019-04-29T00:00:00Z,10:01:57,63.746178,-20.628565,2019-04-29T10:01:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",220.11883341632,3577,2891163.61591483,0.06153727520724619,75.43522722727242
2019-04-29T12:00:00Z,17766,2019-04-29T00:00:00Z,12:01:54,63.748589,-20.625971,2019-04-29T12:01:54Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",607.117619576092,3600,2891512.47366732,0.1686437832155812,77.7774844458292
2019-04-29T14:00:00Z,17766,2019-04-29T00:00:00Z,14:02:04,63.747082,-20.633354,2019-04-29T14:02:04Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",187.452156960191,3612,2891646.35904803,0.05189705342197989,252.17294114682124
2019-04-29T16:00:00Z,17766,2019-04-29T00:00:00Z,16:02:00,63.747372,-20.631674,2019-04-29T16:02:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",457.942663979102,3599,2891604.73449336,0.12724164044987543,80.66301964230996
2019-04-29T18:00:00Z,17766,2019-04-29T00:00:00Z,18:01:52,63.747303,-20.632128,2019-04-29T18:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",242.020681625421,3600,2891617.95274458,0.06722796711817258,82.5979497865205
2019-04-29T20:00:00Z,17766,2019-04-29T00:00:00Z,20:02:05,63.747715,-20.631624,2019-04-29T20:02:05Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",411.307838368604,3612,2891673.84334594,0.1138726019846633,264.6255131171617
2019-04-29T22:00:00Z,17766,2019-04-29T00:00:00Z,22:01:57,63.740894,-20.672684,2019-04-29T22:01:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3096.78079746087,3603,2892751.10585037,0.8595006376521986,226.80391669253223
2019-04-30T00:00:00Z,17766,2019-04-30T00:00:00Z,00:01:52,63.741096,-20.672863,2019-04-30T00:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",48.8489573658246,3600,2892804.5108204,0.01356915482384015,299.10803502499743
2019-04-30T02:00:00Z,17766,2019-04-30T00:00:00Z,02:01:52,63.741131,-20.672792,2019-04-30T02:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",24.7875784281102,3601,2892807.51681425,0.00688352636159684,27.512002621419075
2019-04-30T04:00:00Z,17766,2019-04-30T00:00:00Z,04:02:10,63.746925,-20.633812,2019-04-30T04:02:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",4558.13728487726,3617,2891641.3127194,1.2601983093384748,81.20338210769864
2019-04-30T06:00:00Z,17766,2019-04-30T00:00:00Z,06:01:51,63.748123,-20.627796,2019-04-30T06:01:51Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",342.99178678528,3599,2891525.87068017,0.09530196909843854,77.88548235148673
2019-04-30T08:00:00Z,17766,2019-04-30T00:00:00Z,08:01:51,63.747372,-20.627693,2019-04-30T08:01:51Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",149.640821059267,3600,2891361.56293991,0.04156689473868526,152.96274155158957
2019-04-30T10:00:00Z,17766,2019-04-30T00:00:00Z,10:02:28,63.74757,-20.626539,2019-04-30T10:02:28Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",435.322649456511,3637,2891332.74321671,0.11969278236362686,80.32647117626135
2019-04-30T12:00:00Z,17766,2019-04-30T00:00:00Z,12:01:51,63.747417,-20.628574,2019-04-30T12:01:51Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",67.850949427416,3600,2891424.84100546,0.01884748595205998,271.7899106084133
2019-04-30T14:00:00Z,17766,2019-04-30T00:00:00Z,14:01:50,63.747921,-20.628004,2019-04-30T14:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",283.421597139853,3596,2891496.07103606,0.07881579453277342,264.5607542891014
2019-04-30T16:00:00Z,17766,2019-04-30T00:00:00Z,16:02:28,63.74752,-20.634535,2019-04-30T16:02:28Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",420.675853820157,3627,2891810.65776273,0.11598451993938702,265.84341453351317
2019-04-30T18:00:00Z,17766,2019-04-30T00:00:00Z,18:02:05,63.747135,-20.63275,2019-04-30T18:02:05Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",314.23844951467,3613,2891620.60803226,0.08697438403395226,84.23169475066334
2019-04-30T20:00:00Z,17766,2019-04-30T00:00:00Z,20:01:50,63.779816,-20.655767,2019-04-30T20:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",8771.33641769504,3580,2899907.10271547,2.4500939714231955,323.15173344837194
2019-04-30T22:00:00Z,17766,2019-04-30T00:00:00Z,22:01:52,63.780197,-20.653532,2019-04-30T22:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",292.302990458668,3599,2899851.03176488,0.08121783563730699,84.66282952491467
2019-05-01T00:00:00Z,17766,2019-05-01T00:00:00Z,00:01:52,63.78083,-20.651537,2019-05-01T00:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",256.930532860113,3582,2899862.7385011,0.07172823362928894,68.68559291104557
2019-05-01T02:00:00Z,17766,2019-05-01T00:00:00Z,02:01:51,63.782234,-20.623068,2019-05-01T02:01:51Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",12.3394741126408,3599,2898423.45330063,0.00342858408242311,233.61564818294596
2019-05-01T04:00:00Z,17766,2019-05-01T00:00:00Z,04:01:52,63.781967,-20.620647,2019-05-01T04:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",303.710463490198,3582,2898219.68635335,0.08478795742328261,100.08157327638
2019-05-01T06:00:00Z,17766,2019-05-01T00:00:00Z,06:01:50,63.747284,-20.627686,2019-05-01T06:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",266.007990431211,3598,2891342.61992746,0.07393218188749605,249.27817084281207
2019-05-01T08:00:00Z,17766,2019-05-01T00:00:00Z,08:01:59,63.748173,-20.627773,2019-05-01T08:01:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",149.099904664065,3607,2891534.98668945,0.04133626411534921,249.28375622296687
2019-05-01T10:00:00Z,17766,2019-05-01T00:00:00Z,10:02:00,63.748451,-20.627848,2019-05-01T10:02:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",221.690373555362,3586,2891598.06293214,0.06182107461108802,334.5624615213569
2019-05-01T12:00:00Z,17766,2019-05-01T00:00:00Z,12:01:58,63.747204,-20.631504,2019-05-01T12:01:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",294.701167513441,3588,2891559.00463154,0.08213521948535155,254.26833003718093
2019-05-01T14:00:00Z,17766,2019-05-01T00:00:00Z,14:01:55,63.746223,-20.634201,2019-05-01T14:01:55Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",598.919970641183,3590,2891517.40461091,0.16683007538751626,259.04593735660166
2019-05-01T16:00:00Z,17766,2019-05-01T00:00:00Z,16:01:59,63.746407,-20.634598,2019-05-01T16:01:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",25.7270912176996,3604,2891580.36811041,0.00713848257982786,299.875992690119
2019-05-01T18:00:00Z,17766,2019-05-01T00:00:00Z,18:01:50,63.746986,-20.634701,2019-05-01T18:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",226.150733309224,3600,2891708.46184555,0.06281964814145105,253.85893470304484
2019-05-01T20:00:00Z,17766,2019-05-01T00:00:00Z,20:01:51,63.747795000000004,-20.628944,2019-05-01T20:01:51Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",657.825638850361,3593,2891526.97236372,0.18308534340394125,78.51576717037983
2019-05-01T22:00:00Z,17766,2019-05-01T00:00:00Z,22:01:50,63.780617,-20.65201,2019-05-01T22:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",8654.7780644507,7199,2899846.69904962,1.2022194838798026,324.90197239866063
2019-05-02T00:00:00Z,17766,2019-05-02T00:00:00Z,00:01:57,63.781075,-20.651197,2019-05-02T00:01:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",156.342198567882,3608,2899893.63756887,0.04333209494675224,61.02876345201528
2019-05-02T02:00:00Z,17766,2019-05-02T00:00:00Z,02:01:49,63.780922,-20.651148,2019-05-02T02:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",7.96768497523552,3600,2899858.4006037,0.00221324582645431,266.7754773900989
2019-05-02T04:00:00Z,17766,2019-05-02T00:00:00Z,04:01:56,63.745174,-20.624479,2019-05-02T04:01:56Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",9361.73241703852,3602,2890702.81191481,2.5990373173344037,140.00788501848228
2019-05-02T06:00:00Z,17766,2019-05-02T00:00:00Z,06:02:11,63.745083,-20.621153,2019-05-02T06:02:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",295.132522675688,3619,2890480.53917059,0.08155084903998004,83.20577110115849
2019-05-02T08:00:00Z,17766,2019-05-02T00:00:00Z,08:02:00,63.745228,-20.623837,2019-05-02T08:02:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",323.786942471218,3611,2890674.96204171,0.08966683535619435,271.5785403274725
2019-05-02T10:00:00Z,17766,2019-05-02T00:00:00Z,10:01:48,63.744915,-20.625147,2019-05-02T10:01:48Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",336.049218458124,3578,2890689.12313709,0.09392096658974967,263.52220232348355
2019-05-02T12:00:00Z,17766,2019-05-02T00:00:00Z,12:01:51,63.745247,-20.621122,2019-05-02T12:01:51Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",423.759507498165,3601,2890513.15198859,0.11767828589229806,84.67800701007526
2019-05-02T14:00:00Z,17766,2019-05-02T00:00:00Z,14:02:10,63.745644,-20.621519,2019-05-02T14:02:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",541.641174128834,3621,2890620.92617689,0.14958331238023587,73.0531433243205
2019-05-02T16:00:00Z,17766,2019-05-02T00:00:00Z,16:01:56,63.744915,-20.621058,2019-05-02T16:01:56Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",9472.89501514408,3590,2890439.39057989,2.638689419260189,173.4784348579541
2019-05-02T18:00:00Z,17766,2019-05-02T00:00:00Z,18:02:06,63.745613,-20.621956,2019-05-02T18:02:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",22.877267482522,3613,2890641.08986898,0.00633193121575477,273.08648926396154
2019-05-02T20:00:00Z,17766,2019-05-02T00:00:00Z,20:01:55,63.776958,-20.659163,2019-05-02T20:01:55Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",9040.67165192694,3600,2899512.15463229,2.5112976810908156,309.715506250873
2019-05-02T22:00:00Z,17766,2019-05-02T00:00:00Z,22:01:50,63.779964,-20.65591,2019-05-02T22:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",233.995122536127,3600,2899947.0169733,0.06499864514892431,72.61364247911364
2019-05-03T00:00:00Z,17766,2019-05-03T00:00:00Z,00:01:50,63.779846,-20.657326,2019-05-03T00:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",82.9394645707322,3587,2900008.55377342,0.02312223712593594,80.00146715321142
2019-05-03T02:00:00Z,17766,2019-05-03T00:00:00Z,02:01:49,63.779133,-20.658142,2019-05-03T02:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",236.686177456369,3599,2899908.10534964,0.06576442830129728,219.9523848228129
2019-05-03T04:00:00Z,17766,2019-05-03T00:00:00Z,04:01:54,63.745392,-20.623142,2019-05-03T04:01:54Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",9488.07497325763,3604,2890667.02038246,2.6326512134455142,134.8779794733057
2019-05-03T06:00:00Z,17766,2019-05-03T00:00:00Z,06:01:50,63.744919,-20.622488,2019-05-03T06:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",248.745665031015,3599,2890527.56261174,0.06911521673548635,258.402260609897
2019-05-03T08:00:00Z,17766,2019-05-03T00:00:00Z,08:02:03,63.745022,-20.622849,2019-05-03T08:02:03Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",114.94620641587,3603,2890571.28026065,0.03190291601883713,92.11491806617178
2019-05-03T10:00:00Z,17766,2019-05-03T00:00:00Z,10:02:13,63.744835,-20.624367,2019-05-03T10:02:13Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",63.7801098119495,3624,2890624.65069142,0.01759936804965493,68.61427206784148
2019-05-03T12:00:00Z,17766,2019-05-03T00:00:00Z,12:01:50,63.745163,-20.621265,2019-05-03T12:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",433.455036428489,3602,2890504.21082101,0.12033732271751496,81.21636196514432
2019-05-03T14:00:00Z,17766,2019-05-03T00:00:00Z,14:01:50,63.74538,-20.621914,2019-05-03T14:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",68.0577210240766,3580,2890589.50111863,0.01901053659890407,325.80245434088704
2019-05-03T16:00:00Z,17766,2019-05-03T00:00:00Z,16:01:49,63.747868,-20.628855,2019-05-03T16:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",858.284687147749,3596,2891536.89591338,0.238677610441532,293.0776898552365
2019-05-03T18:00:00Z,17766,2019-05-03T00:00:00Z,18:01:53,63.747498,-20.627277,2019-05-03T18:01:53Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",303.907315885615,3583,2891362.66634712,0.08481923412939296,90.1469119331262
2019-05-03T20:00:00Z,17766,2019-05-03T00:00:00Z,20:02:09,63.779942,-20.656111,2019-05-03T20:02:09Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",8674.4987396286,3620,2899954.64524436,2.396270370063149,319.8722657240782
2019-05-03T22:00:00Z,17766,2019-05-03T00:00:00Z,22:01:53,63.780735,-20.651688,2019-05-03T22:01:53Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",25.2806037156055,3603,2899851.92672211,0.00701654280199985,110.59233133199938
2019-05-04T00:00:00Z,17766,2019-05-04T00:00:00Z,00:01:55,63.78093,-20.650887,2019-05-04T00:01:55Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",103.278795223665,3585,2899844.16631385,0.02880859002054803,75.86344304343534
2019-05-04T02:00:00Z,17766,2019-05-04T00:00:00Z,02:01:59,63.781002,-20.65082,2019-05-04T02:01:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",44.0188130195778,3612,2899855.25512354,0.01218682530996064,228.76852970941152
2019-05-04T04:00:00Z,17766,2019-05-04T00:00:00Z,04:01:49,63.772247,-20.667019,2019-05-04T04:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2691.6549790216,3601,2898999.58530142,0.7474743068652031,240.18537773955353
2019-05-04T06:00:00Z,17766,2019-05-04T00:00:00Z,06:02:09,63.746456,-20.621578,2019-05-04T06:02:09Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",71.1187353353892,3616,2890795.38388604,0.01966779185160099,291.32550749211526
2019-05-04T08:00:00Z,17766,2019-05-04T00:00:00Z,08:02:00,63.745613,-20.621738,2019-05-04T08:02:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",538.517915392934,3583,2890627.77718177,0.1502980506259932,71.20267932879727
2019-05-04T10:00:00Z,17766,2019-05-04T00:00:00Z,10:01:49,63.757267,-20.636335,2019-05-04T10:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3329.05336709309,3600,2893971.75470941,0.9247370464147464,310.6843104819135
2019-05-04T12:00:00Z,17766,2019-05-04T00:00:00Z,12:01:58,63.757271,-20.63644,2019-05-04T12:01:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",56.1281894475352,3607,2893979.00793476,0.01556090641739262,57.56744275367178
2019-05-04T14:00:00Z,17766,2019-05-04T00:00:00Z,14:01:50,63.757175,-20.635118,2019-05-04T14:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",75.033138002941,3599,2893878.08131195,0.02084832953679939,89.74497595935235
2019-05-04T16:00:00Z,17766,2019-05-04T00:00:00Z,16:01:50,63.747517,-20.63039,2019-05-04T16:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",7903.82463524625,3602,2891556.80563748,2.1942877943493206,144.9760577220985
