subsample,ID,Date,Time,Lat,Lon,DateTime,DeployID,CPLat,CPLon,Species,Population,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle,CPdist,CPbearing
2011-05-19T09:20:00Z,01_2011R,2011-05-19T00:00:00Z,09:19:39,-33.7998483,18.3754683,2011-05-19T09:19:39Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",26.043701223555,67,538.392720775799,0.3887119585605217,187.36930767849535,5.92021312333372,290.79581849836154
2011-05-19T09:30:00Z,01_2011R,2011-05-19T00:00:00Z,09:29:36,-33.799855,18.3755183,2011-05-19T09:29:36Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",6.81324600377601,64,536.00507453539694,0.10645696880900014,64.87139606178262,1.57381708584694,7.951311495623122
2011-05-19T09:40:00Z,01_2011R,2011-05-19T00:00:00Z,09:39:39,-33.7999717,18.3753167,2011-05-19T09:39:39Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",26.6451275770155,74,527.625408681758,0.3600692915812899,315.9391909453637,26.334289067926,242.29025211775593
2011-05-19T09:50:00Z,01_2011R,2011-05-19T00:00:00Z,09:49:30,-33.79985,18.3755183,2011-05-19T09:49:30Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",3.25516604932079,64,536.650162939822,0.05086196952063736,160.3929225555773,2.24048546657069,5.584653587788087
2011-05-19T10:00:00Z,01_2011R,2011-05-19T00:00:00Z,10:00:31,-33.799735,18.37423,2011-05-19T10:00:31Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",22.9141912437676,67,605.083499031098,0.34200285438459166,247.93210043863695,144.313437628692,275.8429627498971
2011-05-19T10:10:00Z,01_2011R,2011-05-19T00:00:00Z,10:10:11,-33.79985,18.374835,2011-05-19T10:10:11Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",16.5673668283565,62,561.906369062192,0.26721559400574946,247.5788020083413,75.916008923742,271.4008689189
2011-05-19T10:20:00Z,01_2011R,2011-05-19T00:00:00Z,10:19:46,-33.7999033,18.3755817,2011-05-19T10:19:46Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",12.2927804853405,66,527.897358658319,0.18625424977788677,184.1211766070042,8.74546478808002,119.39162543426586
2011-05-19T10:30:00Z,01_2011R,2011-05-19T00:00:00Z,10:30:24,-33.7998233,18.3752417,2011-05-19T10:30:24Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",5.06765907714334,63,549.127445583806,0.08043903297052929,212.96940390497383,31.1560172211209,278.9632102532274
2011-05-19T10:40:00Z,01_2011R,2011-05-19T00:00:00Z,10:40:12,-33.79863,18.3731283,2011-05-19T10:40:12Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",95.6015781715361,67,794.507427708762,1.4268892264408377,325.85089912920955,313.261190289268,297.3745915901162
2011-05-19T10:50:00Z,01_2011R,2011-05-19T00:00:00Z,10:50:02,-33.796385,18.3718983,2011-05-19T10:50:02Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",86.7733793746272,62,1123.38669079845,1.3995706350746315,243.49670103115557,616.255394813083,313.89699699224116
2011-05-19T11:00:00Z,01_2011R,2011-05-19T00:00:00Z,10:59:48,-33.7994367,18.373155,2011-05-19T10:59:48Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",144.67706009448,69,702.463696689131,2.0967689868765165,180.2652563432713,269.135652279669,280.3183600721586
2012-04-20T05:50:00Z,01_2012R,2012-04-20T00:00:00Z,05:49:54,-33.79637,18.374085,2012-04-20T05:49:54Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",63.339617193931,63,1028.94924476939,1.005390749110016,96.75291411519028,317.030999921646,3.6727717534308946
2012-04-20T06:00:00Z,01_2012R,2012-04-20T00:00:00Z,06:00:10,-33.7960417,18.3739217,2012-04-20T06:00:10Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",91.4613039312988,66,1076.34273933349,1.3857773322924067,80.36924949686029,360.560670774202,359.7530736634058
2012-04-20T06:10:00Z,01_2012R,2012-04-20T00:00:00Z,06:09:47,-33.7961833,18.3736617,2012-04-20T06:09:47Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",37.5478715286543,74,1067.42399590983,0.5074036693061392,102.9946167923282,342.925766936438,353.9203584577525
2012-04-20T06:20:00Z,01_2012R,2012-04-20T00:00:00Z,06:19:39,-33.7963633,18.3730033,2012-04-20T06:19:39Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",107.879472605838,63,1071.5362170128,1.7123725810450452,245.90807144808684,333.931748948305,338.5747062018985
2012-04-20T06:30:00Z,01_2012R,2012-04-20T00:00:00Z,06:29:52,-33.7962867,18.3737717,2012-04-20T06:29:52Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",44.3602745530498,73,1050.33996255259,0.6076749938773945,185.76215984104064,328.232722562468,356.22105439456044
2012-04-20T06:40:00Z,01_2012R,2012-04-20T00:00:00Z,06:39:28,-33.79554,18.3739917,2012-04-20T06:39:28Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",50.1135933427251,72,1138.46978969595,0.6960221297600705,50.87196189014563,427.812673340536,1.0477250975696113
2012-04-20T06:50:00Z,01_2012R,2012-04-20T00:00:00Z,06:50:10,-33.7939333,18.3740033,2012-04-20T06:50:10Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",20.2835717181089,69,1346.33864821223,0.29396480750882464,302.30982501528126,643.032357674414,0.8355042246588396
2012-04-20T07:00:00Z,01_2012R,2012-04-20T00:00:00Z,07:00:23,-33.793485,18.3740867,2012-04-20T07:00:23Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",74.1344628428435,65,1402.77368122069,1.1405301975822082,278.6804184253309,703.242792150753,1.6741937348566918
2012-04-20T07:10:00Z,01_2012R,2012-04-20T00:00:00Z,07:09:43,-33.7936433,18.3747533,2012-04-20T07:09:43Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",151.72747112857,67,1367.69029523541,2.264589121321939,93.15649647047356,687.914180910348,9.151729506830195
2012-04-20T07:20:00Z,01_2012R,2012-04-20T00:00:00Z,07:16:13,-33.79277,18.3755883,2012-04-20T07:16:13Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",52.3726316924331,85,1471.62456692796,0.6161486081462716,355.105074451486,819.779995361704,15.510978219761324
2012-04-20T11:00:00Z,01_2012R,2012-04-20T00:00:00Z,11:00:20,-33.8509283,18.436025,2012-04-20T11:00:20Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",10295.28379988,13447,9136.93222800724,0.7656193797783926,133.89939165126978,9833.29718561425,130.05079662949277
2012-04-20T11:10:00Z,01_2012R,2012-04-20T00:00:00Z,11:09:55,-33.8513683,18.43216,2012-04-20T11:09:55Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",158.474309259139,66,8873.93721538862,2.4011258978657457,35.724134807633106,9579.119963446,132.11253267258533
2012-04-20T11:20:00Z,01_2012R,2012-04-20T00:00:00Z,11:20:35,-33.8494283,18.4317767,2012-04-20T11:20:35Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",140.14754990079,94,8658.4588280858,1.4909313819232983,47.066622786463306,9359.89847596314,131.231909658655
2012-04-20T11:30:00Z,01_2012R,2012-04-20T00:00:00Z,11:29:45,-33.8474233,18.4256967,2012-04-20T11:29:45Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",174.255498218803,111,7995.26306126772,1.569869353322551,276.68602916375363,8704.62920907386,133.24756619044138
2012-04-20T11:40:00Z,01_2012R,2012-04-20T00:00:00Z,11:40:16,-33.84678,18.4195033,2012-04-20T11:40:16Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",154.860325235388,107,7476.20204785238,1.447292759209235,209.58994190783164,8196.503518502,136.51544932035983
2012-04-20T11:50:00Z,01_2012R,2012-04-20T00:00:00Z,11:49:37,-33.8482933,18.4152483,2012-04-20T11:49:37Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",36.1418299146653,117,7348.38351202601,0.3089045291851736,165.11193226312122,8078.01251796393,140.18419619895187
2012-04-20T12:00:00Z,01_2012R,2012-04-20T00:00:00Z,12:00:23,-33.8470317,18.4071567,2012-04-20T12:00:23Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",42.2056887681386,83,6716.44370974208,0.5085022743149229,102.30693110722844,7454.04993767787,145.47677845334627
2012-04-20T12:10:00Z,01_2012R,2012-04-20T00:00:00Z,12:09:56,-33.8439917,18.4032933,2012-04-20T12:09:56Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",119.535715517354,63,6150.24161748832,1.897392309799264,48.9851752578045,6889.02590600047,147.02774479441263
2012-04-20T12:20:00Z,01_2012R,2012-04-20T00:00:00Z,12:20:25,-33.8427,18.4061733,2012-04-20T12:20:25Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",67.3813021706329,72,6162.72439670585,0.9358514190365677,78.63014647666715,6898.35519589891,143.7480662075901
2012-04-20T12:40:00Z,01_2012R,2012-04-20T00:00:00Z,12:40:31,-33.843935,18.4233017,2012-04-20T12:40:31Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",164.597160689423,87,7472.26672982217,1.8919213872347451,107.24796510801856,8178.43816359862,132.47721505163702
2012-04-20T12:50:00Z,01_2012R,2012-04-20T00:00:00Z,12:50:49,-33.84935,18.4260683,2012-04-20T12:50:49Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",232.718065696544,128,8213.91443318534,1.8181098882542508,203.83190052939509,8926.67328588931,134.15343637606983
2012-04-20T13:00:00Z,01_2012R,2012-04-20T00:00:00Z,13:00:13,-33.849025,18.42602,2012-04-20T13:00:13Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",377.019827147271,70,8177.92720371559,5.385997530675297,260.85932511572094,8890.11157241223,133.99553628804964
2012-04-20T13:10:00Z,01_2012R,2012-04-20T00:00:00Z,13:09:24,-33.85136,18.42796,2012-04-20T13:09:24Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",137.576862549803,100,8555.12232466073,1.3757686254980257,262.76937847238486,9268.30338802477,134.2479425446812
2012-04-20T13:20:00Z,01_2012R,2012-04-20T00:00:00Z,13:19:12,-33.8499033,18.428905,2012-04-20T13:19:12Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",121.653872068054,75,8481.95394462342,1.6220516275740524,295.5910093479249,9190.32649514667,132.94870167990442
2012-04-20T13:20:00Z,01_2012R,2012-04-20T00:00:00Z,13:20:48,-33.85017,18.4284167,2012-04-20T13:20:48Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",65.0588825774318,96,8471.12521564275,0.6776966935149146,241.3574879041525,9181.02915304404,133.35239079015292
2012-04-20T13:30:00Z,01_2012R,2012-04-20T00:00:00Z,13:30:28,-33.8498483,18.4314233,2012-04-20T13:30:28Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",577.649754193189,170,8670.75794683053,3.39793973054817,85.40623871870142,9373.93368404136,131.64065236822088
2012-04-20T13:40:00Z,01_2012R,2012-04-20T00:00:00Z,13:39:03,-33.85116,18.4260183,2012-04-20T13:39:03Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",503.194699331348,223,8392.49224961106,2.2564784723378852,264.1878960352413,9108.8333865971,135.18732733368665
2012-04-20T14:40:00Z,01_2012R,2012-04-20T00:00:00Z,14:41:26,-33.814715,18.409855,2012-04-20T14:41:26Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",5204.97498370315,3743,3962.59753520908,1.3905890952987303,336.0827892767933,4535.918965563,113.98446195297856
2012-04-20T14:50:00Z,01_2012R,2012-04-20T00:00:00Z,14:49:50,-33.80996,18.4088967,2012-04-20T14:49:50Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",100.746211152576,89,3668.21579159304,1.131979900590741,332.8318229390037,4172.59729264076,107.80175347874524
2012-04-20T15:00:00Z,01_2012R,2012-04-20T00:00:00Z,14:59:46,-33.8009333,18.4063833,2012-04-20T14:59:46Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",174.442198316346,75,3312.45477312988,2.325895977551286,345.9785605498765,3624.31974855774,93.87852450283862
2012-04-20T15:10:00Z,01_2012R,2012-04-20T00:00:00Z,15:09:39,-33.7937017,18.398715,2012-04-20T15:09:39Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",132.399923226102,73,2782.12339537278,1.8136975784397489,292.9246940773965,2839.83042207857,78.52285545912812
2012-04-20T15:20:00Z,01_2012R,2012-04-20T00:00:00Z,15:19:53,-33.79038,18.3900067,2012-04-20T15:19:53Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",131.34387983809,85,2311.74459056734,1.5452221157422312,291.78654315293517,2110.34846694045,62.539229257522514
2012-04-20T15:30:00Z,01_2012R,2012-04-20T00:00:00Z,15:33:24,-33.791995,18.3793117,2012-04-20T15:33:24Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",638.984462190502,420,1593.51054501875,1.5213915766440516,247.851626825859,1083.13897997958,38.59629056694144
2012-04-20T15:40:00Z,01_2012R,2012-04-20T00:00:00Z,15:38:23,-33.7923067,18.3772967,2012-04-20T15:38:23Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",95.641389087466,68,1528.27493434604,1.406491015992147,246.9824382033691,938.76460930736,27.625583510219737
2012-04-20T15:50:00Z,01_2012R,2012-04-20T00:00:00Z,15:50:03,-33.7934067,18.3736833,2012-04-20T15:50:03Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",9.57982957441409,63,1423.34303823837,0.1520607868954617,237.60475359734716,714.066298916528,357.3128372607904
2012-04-20T16:00:00Z,01_2012R,2012-04-20T00:00:00Z,16:00:11,-33.7945183,18.37381,2012-04-20T16:00:11Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",43.2689864507474,67,1275.72705685705,0.6458057679216029,103.55492970960364,564.790064139744,358.3244233562493
2012-04-20T16:10:00Z,01_2012R,2012-04-20T00:00:00Z,16:10:09,-33.7966383,18.3740133,2012-04-20T16:10:09Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",68.0134484313577,68,997.136565933366,1.0001977710493777,172.85543497351273,280.781921689289,2.186843135725627
2012-04-20T16:20:00Z,01_2012R,2012-04-20T00:00:00Z,16:20:12,-33.7972333,18.3742367,2012-04-20T16:20:12Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",9.56313360907841,68,913.654216534148,0.14063431778056482,200.10425329672844,203.75542944391,11.434753284281014
2012-04-20T16:30:00Z,01_2012R,2012-04-20T00:00:00Z,16:30:32,-33.7986133,18.3742017,2012-04-20T16:30:32Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",184.19818807088,68,741.95066023013,2.7087968833953004,152.6512346820924,33.928037629331,65.91087323249577
2012-04-20T16:40:00Z,01_2012R,2012-04-20T00:00:00Z,16:40:20,-33.7988283,18.374035,2012-04-20T16:40:20Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",21.8336414849464,73,723.288025198894,0.2990909792458412,163.56344132501386,17.0330063750176,133.04914405884418
2012-04-20T16:50:00Z,01_2012R,2012-04-20T00:00:00Z,16:49:32,-33.79925,18.3738183,2012-04-20T16:49:32Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",37.8416246442992,66,684.097110154083,0.5733579491560487,168.168420821337,70.3907159442529,192.5475920553189
2012-04-20T17:00:00Z,01_2012R,2012-04-20T00:00:00Z,16:56:20,-33.7985967,18.3739983,2012-04-20T16:56:20Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",22.2682864579827,78,753.138635580443,0.28549085202541924,89.0547054164184,19.6774443571583,25.447061374755062
2012-04-20T17:30:00Z,01_2012R,2012-04-20T00:00:00Z,17:29:49,-33.7979117,18.3744167,2012-04-20T17:29:49Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",75.5663073655116,65,821.13879828728,1.1625585748540246,35.21112043607869,122.51105161719,30.4710303353896
2012-04-20T17:50:00Z,01_2012R,2012-04-20T00:00:00Z,17:50:04,-33.7986117,18.3738267,2012-04-20T17:50:04Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",20.4102876015564,68,759.482789598784,0.300151288258182,327.8042660646869,20.1534658329908,318.760745444053
2012-04-20T18:00:00Z,01_2012R,2012-04-20T00:00:00Z,17:59:58,-33.7987517,18.3739517,2012-04-20T17:59:58Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",12.6143514822038,67,736.540953184474,0.18827390271946043,247.68513176942116,3.20482603396259,134.9999999944686
2012-04-20T18:10:00Z,01_2012R,2012-04-20T00:00:00Z,18:09:44,-33.7987383,18.374015,2012-04-20T18:09:44Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",55.8947021496199,69,735.144371703818,0.8100681470959404,17.64308895544566,9.11943287595314,93.50210576984136
2012-04-20T18:20:00Z,01_2012R,2012-04-20T00:00:00Z,18:19:37,-33.798835,18.374115,2012-04-20T18:19:37Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",13.4512970573291,74,718.707319492953,0.1817742845585008,108.92595580210237,24.3869838433077,119.23634213046287
2012-04-20T18:50:00Z,01_2012R,2012-04-20T00:00:00Z,18:50:33,-33.7987467,18.37377,2012-04-20T18:50:33Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",30.1972552257093,1765,746.11381728548,0.0171089264734897,222.21501358126113,18.2668848435417,265.30895809232726
2012-04-20T19:00:00Z,01_2012R,2012-04-20T00:00:00Z,18:59:54,-33.798655,18.3736333,2012-04-20T18:59:54Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",25.4446276554734,73,764.012017290468,0.34855654322566343,289.6538240587288,35.0043055461545,284.62787095039846
2012-04-20T19:10:00Z,01_2012R,2012-04-20T00:00:00Z,19:09:22,-33.79873,18.3739367,2012-04-20T19:09:22Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",6.6161087646646,68,739.88421864818,0.09729571712742063,298.1022169976226,0.581956209719029,45.85509737541248
2012-04-20T19:20:00Z,01_2012R,2012-04-20T00:00:00Z,19:20:14,-33.7987317,18.3738717,2012-04-20T19:20:14Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",18.3520637077764,72,742.841942935495,0.25488977371911675,240.686076454768,6.8606294836968,271.48786753294485
2012-04-20T19:30:00Z,01_2012R,2012-04-20T00:00:00Z,19:30:19,-33.7987717,18.3739267,2012-04-20T19:30:19Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",10.2394761987492,66,735.339138594692,0.15514357876892748,36.671936706394234,5.1962299361052,189.7524249450327
2012-04-20T19:40:00Z,01_2012R,2012-04-20T00:00:00Z,19:39:32,-33.7993083,18.3741433,2012-04-20T19:39:32Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",48.2326870138375,69,660.221196565604,0.6990244494759057,125.9208330640026,80.4959497828851,159.93692733391447
2012-04-20T19:50:00Z,01_2012R,2012-04-20T00:00:00Z,19:49:43,-33.7990117,18.3737867,2012-04-20T19:49:43Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",40.3396621215355,67,713.791741333585,0.6020845092766495,195.54223874759305,40.7085336108221,207.77041431938477
2012-04-20T20:00:00Z,01_2012R,2012-04-20T00:00:00Z,20:00:26,-33.79846,18.3739833,2012-04-20T20:00:26Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",25.123821166659,80,770.507673362249,0.31404776458323747,338.5651896259267,37.0316162245425,10.367559526409018
2012-04-20T20:40:00Z,01_2012R,2012-04-20T00:00:00Z,20:41:06,-33.7988333,18.3739467,2012-04-20T20:41:06Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",50.1725431547748,2440,726.946169709749,0.0205625176863831,185.59963742102616,13.4787032900052,172.36782992719594
2012-04-20T20:50:00Z,01_2012R,2012-04-20T00:00:00Z,20:50:11,-33.79875,18.3738783,2012-04-20T20:50:11Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",5.94882134583279,67,740.317896785005,0.0887883782960118,271.82340711242585,6.51847936114402,253.10980237050777
2012-04-20T21:00:00Z,01_2012R,2012-04-20T00:00:00Z,20:59:54,-33.799045,18.3741883,2012-04-20T20:59:54Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",40.9035377760873,72,689.755304888693,0.5681046913345464,147.56177420675908,50.4903911044578,140.71359621820292
2012-04-20T21:10:00Z,01_2012R,2012-04-20T00:00:00Z,21:10:11,-33.798465,18.3738167,2012-04-20T21:10:11Z,01_2012R,-33.7987333,18.3739333,SAP,Robben,2012-04-19T16:28:00Z,2012-04-20T23:00:00Z,"c(2045697.68820219, -4002475.20180779)",19.4816249393554,69,777.673966100246,0.2823423904254413,114.52832074454008,38.2131160724022,336.51080543901014
