ID,Date,Time,Lat,Lon,DateTime,DeployID,CPLat,CPLon,Species,Population,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle,CPdist,CPbearing
X102,2011-04-22T00:00:00Z,00:31:56,-7.191713006,79.65310124,2011-04-22T00:31:56Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",165391.265498092,42599,2892134.95033233,3.8825152115799044,300.3745832688084,2835127.93717321,59.92900685925029
X102,2011-04-22T00:00:00Z,12:41:56,-6.723223232,78.70722113,2011-04-22T12:41:56Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",117674.842017908,43800,2831107.76138342,2.686640228719367,296.3489883778524,2773411.30738344,57.888869237143645
X102,2011-04-23T00:00:00Z,01:36:56,-6.971757264,78.12319288,2011-04-23T01:36:56Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",70733.7900052795,46500,2761488.12368479,1.521156774307085,246.9477544562778,2703710.47646468,57.651040743079
X102,2011-04-23T00:00:00Z,13:11:56,-7.08490682,77.67681733,2011-04-23T13:11:56Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",51285.380569263,41700,2713103.30909814,1.2298652414691358,255.77597502880133,2655213.74645722,57.30381130703008
X102,2011-04-24T00:00:00Z,01:06:56,-7.255991492,77.20690187,2011-04-24T01:06:56Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",55721.3581581709,42900,2659004.18073202,1.2988661575331213,249.9946780904404,2601027.03332946,57.031905318778016
X102,2011-04-24T00:00:00Z,12:51:55,-7.480319154,77.60967254,2011-04-24T12:51:55Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",51422.9373971756,42299,2682366.62754263,1.215701018869845,119.11611303149448,2624701.59575913,58.03071766247441
X102,2011-04-25T00:00:00Z,01:01:55,-7.339506602,77.4625103,2011-04-25T01:01:55Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",22764.844290972,43800,2677394.53800384,0.5197453034468488,313.7368638089402,2619576.36665987,57.54579391547295
X102,2011-04-25T00:00:00Z,11:11:55,-7.87441566,77.43542221,2011-04-25T11:11:55Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",60150.3493595672,36600,2642042.41751651,1.6434521682941858,182.8990134577671,2584568.86067279,58.633350561700595
X102,2011-04-26T00:00:00Z,01:01:55,-8.000229934,77.25582488,2011-04-26T01:01:55Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",24488.3021022902,49800,2617581.06204484,0.4917329739415701,234.9873998223238,2560116.6134672,58.668398194604876
X102,2011-04-26T00:00:00Z,12:41:55,-8.087443733,76.99331532,2011-04-26T12:41:55Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",30823.5261165297,42000,2587686.93870664,0.7338934789649928,251.62191598093966,2530167.67881459,58.51068565173492
X102,2011-04-27T00:00:00Z,02:16:55,-8.420608387,76.53175613,2011-04-27T02:16:55Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",63595.6608852713,48900,2524203.97724256,1.3005247624799856,234.17733236525737,2466715.00631286,58.622911434152726
X102,2011-04-27T00:00:00Z,12:26:54,-8.320523864,76.23857676,2011-04-27T12:26:54Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",34524.8265286842,36599,2502947.71029997,0.9433270452385101,288.84869457270486,2445253.99124557,57.99603303118709
X102,2011-04-28T00:00:00Z,01:26:54,-8.537243796,75.77992382,2011-04-28T01:26:54Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",56582.8792713676,46800,2446892.15144883,1.2090358818668294,244.70861020515787,2389142.18240659,57.836221065079826
X102,2011-04-28T00:00:00Z,13:11:54,-8.320999619,75.90579299,2011-04-28T13:11:54Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",28080.6586930631,42300,2472028.91891947,0.6638453591740687,30.20238554285868,2414184.96817805,57.526669221682035
X102,2011-04-29T00:00:00Z,00:51:54,-8.353784083,76.37447743,2011-04-29T00:51:54Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",52303.9350564217,42000,2513569.17976255,1.2453317870576603,94.00132058067517,2455960.59032099,58.25873819301104
X102,2011-04-29T00:00:00Z,12:41:54,-8.105943409,77.51380747,2011-04-29T12:41:54Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",129857.084477794,42600,2635507.43164022,3.048288368023342,77.72753228317406,2578232.31534715,59.22843916788431
X102,2011-04-30T00:00:00Z,01:11:53,-7.573621035,77.84516738,2011-04-30T01:11:53Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",70276.1022216472,44999,2698677.02713948,1.561725865500283,31.901428502375822,2641174.16177108,58.52724993860435
X102,2011-04-30T00:00:00Z,12:51:53,-7.483937748,77.65247196,2011-04-30T12:51:53Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",23696.9648839254,42000,2686134.0122922,0.5642134496172706,294.9579623210475,2628489.47300176,58.09370753618016
X102,2011-05-01T00:00:00Z,00:51:53,-7.099946531,77.47753683,2011-05-01T00:51:53Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",47290.0124656305,43200,2693765.68561378,1.0946762144821875,335.50738255673696,2635803.74754671,57.07184238961475
X102,2011-05-01T00:00:00Z,12:56:53,-6.839609283,77.22063868,2011-05-01T12:56:53Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",40868.8341454917,43500,2686755.39616463,0.9395134286319929,315.3809540062892,2628534.27068839,56.19451402898718
X102,2011-05-02T00:00:00Z,02:11:53,-6.908258453,76.55843548,2011-05-02T02:11:53Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",74116.9045041853,47700,2622175.95744853,1.5538135116181404,264.08141272972443,2563730.24909359,55.41214769116919
X102,2011-05-02T00:00:00Z,13:01:53,-6.606718262,75.78949668,2011-05-02T13:01:53Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",92030.3341761636,39000,2573612.81540649,2.3597521583631687,291.41268296357356,2514711.16216258,53.65676567705977
X102,2011-05-03T00:00:00Z,02:36:52,-6.366184978,75.0005463,2011-05-03T02:36:52Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",91867.0427452761,48899,2521409.88281337,1.8787100502111718,286.955288570522,2462111.74064452,51.92408251072923
X102,2011-05-03T00:00:00Z,12:36:52,-6.226446512,74.72124372,2011-05-03T12:36:52Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",34808.3961913245,36000,2507390.49087797,0.9668998942034578,296.57935593074166,2447939.11871407,51.18015808372077
X102,2011-05-04T00:00:00Z,01:01:52,-5.658191539,73.44941143,2011-05-04T01:01:52Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",155208.765181103,44700,2443548.98023445,3.4722318832461507,294.075103262849,2383527.76742928,47.817505975982925
X102,2011-05-04T00:00:00Z,13:01:52,-5.259619081,73.10061897,2011-05-04T13:01:52Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",59111.3482340619,43200,2446437.91888526,1.3683182461588406,318.81069136578816,2386235.94672727,46.383208611730794
X102,2011-05-05T00:00:00Z,01:56:52,-4.877658529,72.02200253,2011-05-05T01:56:52Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",127433.133971823,46500,2393570.69272505,2.74049750477039,289.50011507336126,2333116.75746405,43.55226248805014
X102,2011-05-05T00:00:00Z,13:11:52,-4.485679759,71.52908544,2011-05-05T13:11:52Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",70197.1257874141,40500,2389559.00131336,1.7332623651213368,308.49251061666547,2329020.9928753,41.808744749976626
X102,2011-05-06T00:00:00Z,01:01:51,-3.803477005,70.54180564,2011-05-06T01:01:51Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",133702.603000328,42599,2378584.82515647,3.1386324326939166,304.6441750166006,2318034.36671551,38.47953676285174
X102,2011-05-06T00:00:00Z,12:11:51,-3.282636665,69.35308598,2011-05-06T12:11:51Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",144517.009227395,40200,2347521.14689818,3.594950478293416,293.6607434133237,2287171.98290848,34.920328048914826
X102,2011-05-07T00:00:00Z,01:26:51,-3.223767578,68.17073004,2011-05-07T01:26:51Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",131782.829312864,47700,2281349.42916926,2.762742752890231,272.85038291918954,2221332.87589398,31.98762790337568
X102,2011-05-07T00:00:00Z,13:16:51,-2.839782784,67.83763478,2011-05-07T13:16:51Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",56632.0815029624,42600,2299036.32262446,1.329391584576582,319.0593449163409,2239230.8888017,30.57867563586499
X102,2011-05-08T00:00:00Z,01:11:51,-2.096459826,66.88204379,2011-05-08T01:11:51Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",134816.934707907,42900,2320891.46191344,3.1425858906271995,307.87817848202644,2261746.63707393,27.128251057884658
X102,2011-05-08T00:00:00Z,13:31:50,-1.508348571,66.1714923,2011-05-08T13:31:50Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",102698.11688347,44399,2345608.86087468,2.3130727467616374,309.6139731710442,2287083.73248714,24.569518929453555
X102,2011-05-09T00:00:00Z,01:21:50,-0.974131185,65.04009086,2011-05-09T01:21:50Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",139287.041396742,42600,2351681.56434541,3.2696488590784534,295.27542339010853,2294197.13847802,21.02324134087095
X102,2011-05-09T00:00:00Z,13:26:50,-0.34336365,64.14382454,2011-05-09T13:26:50Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",122006.244059564,43500,2384247.16844403,2.804741242748605,305.13682693901774,2327792.85478449,18.054261795156332
X102,2011-05-10T00:00:00Z,02:11:50,0.406525581,62.23929815,2011-05-10T02:11:50Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",227853.426962272,45900,2407941.2603239,4.96412694906911,291.49157029283,2353841.28572946,12.401976474547922
X102,2011-05-10T00:00:00Z,13:41:50,-2.224174544,62.26519697,2011-05-10T13:41:50Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",292924.974036308,41400,2124053.09425975,7.07548246464513,179.4359504798779,2069120.44999767,14.2615755010678
X102,2011-05-11T00:00:00Z,01:16:50,-1.420379924,63.00011574,2011-05-11T01:16:50Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",121274.704818654,41700,2232071.41788547,2.9082663026056155,42.43703859306659,2176495.52233949,15.799790026244128
X102,2011-05-11T00:00:00Z,11:31:49,-1.183841804,63.1066635,2011-05-11T11:31:49Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",28885.5726241256,36899,2260669.35628336,0.7828280610348679,24.249014580186234,2205047.73962574,15.912287281645805
X102,2011-05-12T00:00:00Z,01:31:49,-1.498082409,63.25697583,2011-05-12T01:31:49Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",38785.7476946379,50400,2231886.97470708,0.7695584860047209,154.43657077966466,2175989.79375615,16.602405439984473
X102,2011-05-12T00:00:00Z,14:01:49,-3.734397607,63.40035769,2011-05-12T14:01:49Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",249731.697732735,45000,1999935.22102629,5.549593282949673,176.33148929588924,1943070.02062961,19.20925024004373
X102,2011-05-13T00:00:00Z,01:31:49,-2.737598663,62.97852941,2011-05-13T01:31:49Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",120654.551038647,41400,2090779.67828691,2.914361136199203,337.0627489865507,2034773.96942699,16.88212920828858
X102,2011-05-13T00:00:00Z,11:26:49,-2.246803312,62.91968053,2011-05-13T11:26:49Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",55077.9624853736,35700,2141220.03201763,1.5428000696183073,353.1625851778735,2085458.6487794,16.260948942616952
X102,2011-05-14T00:00:00Z,01:26:49,-1.134514353,63.23183482,2011-05-14T01:26:49Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",128656.815873547,50400,2269862.46153426,2.5527146006656207,15.676316649984308,2214114.39268397,16.22630658589996
X102,2011-05-14T00:00:00Z,12:51:48,-0.575981092,62.8543149,2011-05-14T12:51:48Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",75052.1822491807,41099,2318271.49224784,1.8261315907730296,325.9447260822513,2263137.6779009,14.735646369463028
X102,2011-05-15T00:00:00Z,01:26:48,0.216315352,63.72176523,2011-05-15T01:26:48Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",130781.211519537,45300,2429560.71119865,2.8870024617999315,47.592601044755206,2373710.41995904,16.48075274717945
X102,2011-05-15T00:00:00Z,14:01:48,0.861452346,63.82114473,2011-05-15T14:01:48Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",72666.9253427258,45300,2501545.87948997,1.60412638725664,8.757237050318041,2445788.17396291,16.247810143857944
X102,2011-05-16T00:00:00Z,01:21:48,1.442937175,64.27684381,2011-05-16T01:21:48Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",82250.4106684943,40800,2578207.12064156,2.0159414379532907,38.085153220344885,2522169.36090686,16.95500575200274
X102,2011-05-16T00:00:00Z,13:56:48,1.980789251,64.94281802,2011-05-16T13:56:48Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",95311.0059433572,45300,2657854.18794912,2.103995716188902,51.07506870990304,2601360.29473286,18.152399586389432
X102,2011-05-17T00:00:00Z,01:11:47,2.148919573,65.54842631,2011-05-17T01:11:47Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",69969.0573825358,40499,2697444.88020045,1.7276737050923674,74.48416332788369,2640487.52984534,19.437001359675932
X102,2011-05-17T00:00:00Z,13:26:47,2.652853624,65.51442249,2011-05-17T13:26:47Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",56274.6026265368,44100,2749179.52352024,1.276068086769541,356.1397200327387,2692391.83765072,18.956044253835795
X102,2011-05-18T00:00:00Z,01:11:47,3.650407606,65.54261976,2011-05-18T01:11:47Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",111261.110491432,42300,2855505.65771953,2.630286300033845,1.6191148764714045,2798967.6148947,18.2676496148297
X102,2011-05-18T00:00:00Z,14:01:47,4.077859225,65.43466691,2011-05-18T14:01:47Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",49182.9555241996,46200,2897081.06264943,1.0645661368874377,345.8263364851279,2840744.63375212,17.728321214319372
X102,2011-05-19T00:00:00Z,01:31:47,4.521383514,65.64677981,2011-05-19T01:31:47Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",54854.4928072745,41400,2951461.83373368,1.3249877489679829,25.55918589202544,2895068.73340844,17.878170450251655
X102,2011-05-19T00:00:00Z,13:31:47,4.912929542,65.41518568,2011-05-19T13:31:47Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",50768.1092987612,43200,2985311.36128736,1.1751877152491015,329.3962647851644,2929206.32982232,17.125110518687887
X102,2011-05-20T00:00:00Z,01:11:46,5.124903847,65.44405735,2011-05-20T01:11:46Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",23904.7512953773,41999,3008885.7874287,0.5691742968970048,7.756165548862801,2952810.54757471,17.048737805474026
X102,2011-05-20T00:00:00Z,14:21:46,5.427551215,65.68263568,2011-05-20T14:21:46Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",43012.6210059018,47400,3049105.50231018,0.9074392617278871,38.248877146396204,2992913.51216637,17.350206810921332
X102,2011-05-21T00:00:00Z,01:01:46,5.615401255,66.07394144,2011-05-21T01:01:46Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",48361.5758275478,38400,3082450.20414871,1.2594160371757248,64.3562244075702,3026000.37170069,18.02935961000262
X102,2011-05-21T00:00:00Z,13:41:46,6.047273739,66.18685463,2011-05-21T13:41:46Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",49933.900904255,45600,3132287.74954931,1.0950416864968207,14.652023065694321,3075858.78289493,17.974026435607804
X102,2011-05-22T00:00:00Z,01:01:46,6.344839114,66.4835733,2011-05-22T01:01:46Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",46917.0326333886,40800,3174293.99860731,1.1499272704261907,44.91836800840408,3117718.10300489,18.369236763504116
X102,2011-05-22T00:00:00Z,14:11:46,6.645173213,66.26178797,2011-05-22T14:11:46Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",41734.9564044098,47400,3198557.44615015,0.8804843123293203,323.55553982438255,3142216.77785895,17.740851931659947
X102,2011-05-23T00:00:00Z,01:01:45,6.870293567,66.45050288,2011-05-23T01:01:45Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",32835.3146063117,38999,3229047.31434267,0.8419527322831799,39.97258320137386,3172621.26534328,17.96751878908667
X102,2011-05-23T00:00:00Z,14:01:45,7.051339467,66.31129695,2011-05-23T14:01:45Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",25541.5828838812,46800,3243601.06605544,0.5457603180316486,322.4433685308999,3187319.91740281,17.585333791059682
X102,2011-05-24T00:00:00Z,01:21:45,7.08798032,66.15879431,2011-05-24T01:21:45Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",17466.9669979917,40800,3242394.15649792,0.42811193622528787,283.51002002983637,3186235.19060866,17.26762380626874
X102,2011-05-24T00:00:00Z,14:01:45,7.345454317,66.44849199,2011-05-24T14:01:45Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",43297.510677034,45600,3279688.16183731,0.9495068130928507,48.37033352657488,3223375.22674387,17.669480475630046
X102,2011-05-25T00:00:00Z,02:06:45,7.86052512,66.510369,2011-05-25T02:06:45Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",58254.8288799546,43500,3336888.58208972,1.3391914685047046,6.850286469298738,3280649.65381099,17.477456259975824
X102,2011-05-25T00:00:00Z,13:26:44,8.279075276,66.34509468,2011-05-25T13:26:44Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",50527.5606480914,40799,3376323.7856418,1.238450958310042,338.4522553706821,3320299.90191659,16.925377663853862
X102,2011-05-26T00:00:00Z,02:11:44,8.955237075,66.42336489,2011-05-26T02:11:44Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",76626.8068544601,45900,3451684.97829032,1.6694293432344238,6.602978481994895,3395754.09620548,16.693029067079884
X102,2011-05-26T00:00:00Z,10:16:44,9.020494366,66.74472439,2011-05-26T10:16:44Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",36521.7818782481,29100,3469237.18203674,1.255044050798903,78.52123758580791,3413091.4468506,17.24087009415451
X102,2011-05-26T00:00:00Z,14:01:44,9.040064641,66.71422096,2011-05-26T14:01:44Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",4049.22783088138,13500,3470330.83400189,0.29994280228750964,302.68326516100814,3414210.84983906,17.174687722090788
X102,2011-05-27T00:00:00Z,00:51:44,9.206437342,66.97416674,2011-05-27T00:51:44Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",34484.8931991839,39000,3496917.4590405,0.884228030748306,57.37959954953177,3440653.22487437,17.54920638807836
X102,2011-05-27T00:00:00Z,14:01:44,9.526933543,66.95790678,2011-05-27T14:01:44Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",36204.9155493717,47400,3530844.89728929,0.7638167837420187,357.0956628985352,3474661.63362349,17.340459344730128
X102,2011-05-28T00:00:00Z,01:01:44,9.816303523,66.66016056,2011-05-28T01:01:44Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",46544.3284243758,39600,3552311.42130818,1.1753618288983778,314.18263089495554,3496397.55005461,16.65506629600253
X102,2011-05-28T00:00:00Z,13:41:43,9.781115659,66.52173473,2011-05-28T13:41:43Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",15913.9489324997,45599,3544079.6598745,0.3489977616285373,255.7374874598842,3488256.4826445,16.427833971738554
