BirdID,Age,BreedStage,DateGMT,TimeGMT,Latitude,Longitude,TrackID,Sex,Equinox,ArgosQuality
GV37734,Adult,chick-rearing,2018-07-10,00:21:44,-5.681172,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,00:26:45,-5.681231,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,00:31:46,-5.681216,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,00:36:47,-5.681231,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,00:41:48,-5.68124,72.31662,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,00:46:49,-5.681243,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,00:51:50,-5.681251,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,00:56:51,-5.681197,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:01:54,-5.681216,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:06:55,-5.681224,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:11:56,-5.681207,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:16:57,-5.681208,72.316628,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:21:58,-5.681191,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:26:59,-5.681209,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:32:00,-5.681198,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:37:01,-5.681185,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:42:02,-5.681203,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:47:04,-5.681213,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:52:05,-5.681216,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,01:57:06,-5.681218,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:02:12,-5.681268,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:07:13,-5.681302,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:12:14,-5.676995,72.318207,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:17:19,-5.671385,72.318565,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:22:22,-5.652056,72.328598,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:27:25,-5.631824,72.343056,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:32:28,-5.610283,72.354988,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:37:31,-5.611319,72.36071,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:42:34,-5.600588,72.383324,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:47:37,-5.596464,72.401268,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:52:41,-5.584851,72.423119,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,02:57:45,-5.599027,72.439095,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,03:04:01,-5.591854,72.468018,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,03:10:20,-5.593802,72.489456,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,03:15:25,-5.589724,72.509171,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,03:20:29,-5.592123,72.529594,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,03:25:33,-5.598466,72.543999,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,03:30:36,-5.61366,72.55542,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,03:35:39,-5.626359,72.572975,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,03:40:44,-5.640806,72.592529,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,03:45:48,-5.63736,72.616272,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,03:50:53,-5.637074,72.63839,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,03:55:58,-5.642411,72.660614,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:01:06,-5.645808,72.683426,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:06:09,-5.646976,72.700691,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:11:13,-5.638847,72.721451,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:16:17,-5.643191,72.7304,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:21:21,-5.651237,72.747032,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:26:27,-5.658413,72.753227,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:31:29,-5.657699,72.75058,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:36:33,-5.658659,72.746498,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:41:36,-5.65786,72.742592,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:46:39,-5.663272,72.742905,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:51:41,-5.664116,72.739365,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,04:56:45,-5.663715,72.737961,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:01:50,-5.674131,72.734444,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:06:53,-5.679087,72.734573,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:12:00,-5.679806,72.734001,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:17:07,-5.685989,72.733139,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:22:14,-5.688369,72.730492,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:27:25,-5.693255,72.728622,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:32:39,-5.695958,72.723701,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:37:43,-5.698181,72.723282,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:42:46,-5.686486,72.730782,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:47:50,-5.665555,72.744095,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:52:58,-5.666158,72.760872,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,05:58:03,-5.671762,72.759026,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:03:12,-5.69568,72.763573,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:08:17,-5.721229,72.77137,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:13:22,-5.741691,72.784027,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:18:26,-5.74255,72.786873,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:23:29,-5.729813,72.782265,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:28:34,-5.728754,72.778862,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:33:38,-5.728453,72.77813,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:38:42,-5.729879,72.775238,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:43:50,-5.742217,72.753357,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:48:52,-5.748503,72.734238,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:53:57,-5.731483,72.731979,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,06:58:59,-5.716406,72.727097,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,07:04:56,-5.714988,72.727448,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,07:10:19,-5.708047,72.728851,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,07:15:21,-5.687151,72.700691,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,07:20:24,-5.671478,72.670792,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,07:25:29,-5.666937,72.673988,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,07:30:32,-5.665559,72.647484,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,07:35:36,-5.666263,72.612083,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,07:40:40,-5.66177,72.573257,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,07:45:45,-5.662724,72.532852,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,07:50:50,-5.659697,72.495667,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,07:55:55,-5.659913,72.457726,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:01:02,-5.666006,72.418793,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:06:08,-5.667222,72.374428,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:11:14,-5.677339,72.323769,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:16:20,-5.681246,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:21:28,-5.681226,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:26:36,-5.681236,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:31:45,-5.681228,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:36:55,-5.681237,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:42:05,-5.681236,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:47:15,-5.681227,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:52:26,-5.681232,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,08:57:37,-5.681255,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:02:51,-5.681212,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:08:00,-5.681236,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:13:32,-5.681219,72.316498,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:18:43,-5.681199,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:23:53,-5.681181,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:29:02,-5.681241,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:34:11,-5.681209,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:39:20,-5.681221,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:44:29,-5.68119,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:49:39,-5.68123,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:54:47,-5.681225,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,09:59:54,-5.681197,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,10:05:04,-5.681245,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,10:10:13,-5.681246,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,10:15:24,-5.681193,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,10:20:34,-5.681257,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,10:25:48,-5.681248,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,10:31:00,-5.681263,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,10:36:12,-5.681273,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,10:41:23,-5.681264,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,10:46:34,-5.681237,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,10:51:44,-5.681195,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,10:56:53,-5.681224,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:02:30,-5.681236,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:07:41,-5.68123,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:12:51,-5.681234,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:18:01,-5.681225,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:23:10,-5.681228,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:28:19,-5.681239,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:33:28,-5.681212,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:38:37,-5.681241,72.316498,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:43:46,-5.681276,72.316498,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:48:55,-5.681197,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:54:04,-5.681207,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,11:59:13,-5.681208,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,12:04:24,-5.681209,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,12:09:32,-5.681242,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,12:14:40,-5.681235,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,12:19:47,-5.681241,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,12:24:54,-5.681221,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,12:30:01,-5.681244,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,12:35:08,-5.681207,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,12:40:14,-5.681227,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,12:45:20,-5.681251,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,12:50:25,-5.681221,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,12:55:29,-5.681219,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:00:35,-5.681236,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:05:39,-5.681274,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:10:42,-5.681223,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:15:44,-5.681239,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:20:45,-5.681221,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:25:46,-5.681224,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:30:46,-5.681221,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:35:46,-5.681231,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:40:46,-5.681227,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:45:46,-5.681211,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:50:45,-5.681203,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,13:55:44,-5.681172,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:00:46,-5.681189,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:05:49,-5.681229,72.316605,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:10:53,-5.681145,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:15:57,-5.68118,72.316498,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:21:00,-5.681213,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:26:03,-5.681213,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:31:07,-5.68123,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:36:11,-5.681218,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:41:14,-5.68118,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:46:18,-5.681206,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:51:21,-5.681228,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,14:56:25,-5.68119,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:02:02,-5.681207,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:07:05,-5.68121,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:12:08,-5.681218,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:17:11,-5.68126,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:22:14,-5.681207,72.316498,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:27:16,-5.681255,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:32:19,-5.68123,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:37:21,-5.681244,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:42:23,-5.681233,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:47:25,-5.681241,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:52:27,-5.681246,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,15:57:29,-5.681214,72.316483,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:02:35,-5.681239,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:07:36,-5.681225,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:12:37,-5.681228,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:17:39,-5.681203,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:22:40,-5.681176,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:27:41,-5.6812,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:32:42,-5.681275,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:37:43,-5.681242,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:42:44,-5.68122,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:47:45,-5.681264,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:52:46,-5.681256,72.316483,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,16:57:47,-5.681228,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:02:53,-5.681229,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:07:54,-5.681259,72.31649,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:12:55,-5.681253,72.316498,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:17:56,-5.681219,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:22:58,-5.681208,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:28:00,-5.68122,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:33:02,-5.681241,72.316483,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:38:04,-5.681222,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:43:06,-5.681211,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:48:08,-5.681202,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:53:10,-5.68123,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,17:58:11,-5.68121,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,18:03:23,-5.681208,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,18:08:34,-5.681238,72.316429,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,18:13:45,-5.681249,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,18:18:57,-5.68124,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,18:24:09,-5.681211,72.31649,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,18:29:20,-5.681236,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,18:34:32,-5.681275,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,18:39:44,-5.681204,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,18:44:56,-5.681232,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,18:50:08,-5.681225,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,18:55:20,-5.681237,72.316444,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:01:03,-5.681217,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:06:05,-5.681241,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:11:06,-5.681223,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:16:07,-5.681255,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:21:08,-5.681256,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:26:10,-5.681241,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:31:11,-5.681246,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:36:12,-5.681204,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:41:13,-5.681199,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:46:15,-5.681221,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:51:16,-5.681224,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,19:56:18,-5.681231,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:01:21,-5.681224,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:06:22,-5.681235,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:11:23,-5.68122,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:16:24,-5.681251,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:21:25,-5.681212,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:26:26,-5.681221,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:31:27,-5.681238,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:36:28,-5.681264,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:41:29,-5.681218,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:46:30,-5.681237,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:51:31,-5.681204,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,20:56:32,-5.681223,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,21:01:35,-5.681234,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,21:06:36,-5.681198,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,21:11:37,-5.681207,72.316597,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,21:16:38,-5.681231,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,21:21:39,-5.681211,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,21:26:40,-5.681239,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,21:31:41,-5.681204,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,21:36:42,-5.681222,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,21:41:43,-5.681199,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,21:46:44,-5.681191,72.316551,GV37501,unknown,NA,NA
